%
% Comments go after a '%' sign.
%
%
% Relation: EFQ1abalone-17_vs_7-8-9-10-5-1tra.dat.csv
%
%
% Attributes: 9     Instances: 1823
%
%

@relation EFQ1abalone-17_vs_7-8-9-10-5-1tra.dat.csv

@attribute attr0 {0}
@attribute attr1 {0,1,2}
@attribute attr2 {0,1,2}
@attribute attr3 {0,1,2}
@attribute attr4 {0,1,2}
@attribute attr5 {0,1,2}
@attribute attr6 {0,1,2}
@attribute attr7 {0,1,2}
@attribute Class {' negative'}

@data
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,' negative'
0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,' negative'
0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,' negative'
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,' negative'
0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,' negative'
0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,' negative'
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,' negative'
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,' negative'
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negative'
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negative'
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,' negative'
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,' negative'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,' negative'
