%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 15     Instances: 269
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute '11' numeric
@attribute '12' numeric
@attribute 'y' {' negative',' positive'}

@data
229,0.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,' positive'
230,0.0,2.0,4.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,' positive'
231,0.0,2.0,4.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,3.0,' positive'
232,0.0,2.0,4.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,3.0,3.0,' positive'
233,0.0,2.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,3.0,3.0,' positive'
234,0.0,2.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,' positive'
235,4.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,' positive'
236,4.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,' positive'
237,4.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,' positive'
238,4.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,' positive'
239,4.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,' positive'
240,4.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,' positive'
241,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,' positive'
242,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
243,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
244,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,1.0,' positive'
245,4.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,' positive'
246,4.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,' positive'
247,4.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,' positive'
248,4.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,0.0,' positive'
249,4.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,' positive'
250,4.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,' positive'
251,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
252,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
253,4.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,' positive'
254,4.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,' positive'
255,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,3.0,' positive'
256,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
257,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
258,4.0,4.0,4.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,4.0,' positive'
259,4.0,4.0,4.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,3.0,' positive'
260,4.0,4.0,4.0,0.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,' positive'
261,4.0,4.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,' positive'
262,4.0,4.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,4.0,' positive'
263,4.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,' positive'
264,4.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,' positive'
265,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,' positive'
266,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,' positive'
267,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,4.0,' positive'
268,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,' positive'
