,0,1,2,3,4,5,6,7,8,9,10,11,12,Class
244,1.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0, positive
245,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,0.0, positive
246,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0, positive
247,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
248,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
249,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
250,1.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0, positive
251,1.0,4.0,1.0,2.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,4.0, positive
252,1.0,4.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
253,1.0,4.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
254,1.0,4.0,1.0,2.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,3.0, positive
255,1.0,4.0,1.0,3.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,2.0,3.0, positive
256,1.0,4.0,1.0,3.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
257,1.0,4.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0, positive
258,1.0,4.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0, positive
259,1.0,4.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0, positive
260,1.0,4.0,1.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0, positive
261,1.0,4.0,1.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0, positive
262,1.0,4.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0, positive
263,1.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,4.0, positive
264,1.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0, positive
265,1.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0, positive
266,1.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0, positive
267,1.0,4.0,1.0,2.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0, positive
268,1.0,4.0,1.0,2.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0, positive
