@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
229,0.0,1.0,4.0,0.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,' negativ
230,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,' negativ
231,0.0,1.0,4.0,1.0,0.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,' negativ
232,0.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,' negativ
233,0.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,' negativ
234,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,' negativ
235,0.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,' negativ
236,0.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,' negativ
237,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,' negativ
238,0.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,' negativ
239,0.0,1.0,4.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,' negativ
240,0.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,' negativ
241,0.0,1.0,4.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,' negativ
242,0.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,' negativ
243,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,' negativ
244,0.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,' negativ
245,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,' negativ
246,0.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,' negativ
247,0.0,1.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,' negativ
248,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,' negativ
249,0.0,1.0,4.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,' negativ
250,0.0,1.0,4.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,' negativ
251,0.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,' negativ
252,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,' negativ
253,0.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,' negativ
254,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,' negativ
255,0.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,0.0,' negativ
256,0.0,1.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,' negativ
257,0.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,' negativ
258,0.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,' negativ
259,0.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,' negativ
260,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,' negativ
261,0.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
262,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,' negativ
263,0.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,' negativ
264,0.0,1.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,' negativ
265,0.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,' negativ
266,0.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,' negativ
267,0.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,' negativ
268,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,' negativ
269,0.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
270,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,' negativ
271,0.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,' negativ
272,0.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,' negativ
273,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,' negativ
274,0.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,' negativ
275,0.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,' negativ
276,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
277,0.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,' negativ
278,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,' negativ
279,0.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,' negativ
280,0.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,' negativ
281,0.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,' negativ
282,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,' negativ
283,0.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,2.0,2.0,0.0,1.0,' negativ
284,0.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,' negativ
285,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
286,0.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,' negativ
287,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,' negativ
288,0.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,' negativ
289,0.0,1.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,' negativ
290,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,' negativ
291,0.0,2.0,4.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,' negativ
292,0.0,2.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,' negativ
293,0.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,' negativ
294,0.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,' negativ
295,0.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,' negativ
296,0.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,' negativ
297,0.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,4.0,0.0,2.0,' negativ
298,0.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,' negativ
299,0.0,2.0,4.0,3.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,' negativ
300,0.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,' negativ
301,0.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,' negativ
302,0.0,2.0,4.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,' negativ
303,0.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,' negativ
304,0.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,' negativ
305,0.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,0.0,2.0,' negativ
306,0.0,2.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,' negativ
307,0.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,' negativ
308,0.0,2.0,4.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,' negativ
309,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,' negativ
310,0.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,' negativ
311,0.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,' negativ
312,0.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,' negativ
313,0.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,' negativ
314,0.0,2.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,' negativ
315,0.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,' negativ
316,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,' negativ
317,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,' negativ
318,0.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,' negativ
319,0.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,' negativ
320,0.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,' negativ
321,0.0,2.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,' negativ
322,0.0,2.0,4.0,1.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,0.0,3.0,' negativ
323,0.0,2.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,0.0,2.0,' negativ
324,0.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,' negativ
325,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,' negativ
326,0.0,2.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,' negativ
327,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,' negativ
328,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,' negativ
329,0.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,' negativ
330,0.0,2.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,' negativ
331,0.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,3.0,' negativ
332,0.0,2.0,4.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,' negativ
333,0.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,' negativ
334,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,' negativ
335,0.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,' negativ
336,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,' negativ
337,0.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,' negativ
338,0.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
339,0.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,' negativ
340,0.0,2.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,' negativ
341,0.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,' negativ
342,0.0,2.0,4.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,' negativ
343,0.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,' negativ
344,0.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,' negativ
345,0.0,2.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,' negativ
346,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,' negativ
347,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,' negativ
348,0.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,' negativ
349,0.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,' negativ
350,0.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,' negativ
351,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,' negativ
352,0.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,' negativ
353,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,' negativ
354,0.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
355,0.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,' negativ
356,0.0,2.0,4.0,0.0,4.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,' negativ
357,0.0,2.0,4.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,' negativ
358,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,' negativ
359,0.0,2.0,4.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,4.0,' negativ
360,0.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,' negativ
361,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,' negativ
362,0.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
363,0.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,' negativ
364,0.0,2.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,' negativ
365,0.0,2.0,4.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,' negativ
366,0.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
367,0.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,4.0,' negativ
368,0.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,' negativ
369,0.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,' negativ
370,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,' negativ
371,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,' negativ
372,0.0,2.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,2.0,' negativ
373,0.0,2.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,' negativ
374,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,' negativ
375,0.0,2.0,4.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,4.0,' negativ
376,0.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,' negativ
377,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,' negativ
378,0.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,2.0,3.0,' negativ
379,0.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,' negativ
380,0.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,' negativ
381,0.0,2.0,4.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,' negativ
382,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,' negativ
383,0.0,2.0,4.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,' negativ
384,0.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,' negativ
385,0.0,2.0,4.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,' negativ
386,0.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
387,0.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,' negativ
388,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,3.0,' negativ
389,0.0,2.0,4.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,' negativ
390,4.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,' negativ
391,4.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
392,4.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,' negativ
393,4.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,' negativ
394,4.0,2.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,' negativ
395,4.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,' negativ
396,4.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,' negativ
397,4.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,' negativ
398,4.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,' negativ
399,4.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
400,4.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,' negativ
401,4.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,' negativ
402,4.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,' negativ
403,4.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,' negativ
404,4.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,4.0,' negativ
405,4.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,' negativ
406,4.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,' negativ
407,4.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,' negativ
408,4.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,' negativ
409,4.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
410,4.0,2.0,0.0,3.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0,4.0,' negativ
411,4.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,' negativ
412,4.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,' negativ
413,4.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,' negativ
414,4.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,' negativ
415,4.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,' negativ
416,4.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
417,4.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,' negativ
418,4.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,' negativ
419,4.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,' negativ
420,4.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,' negativ
421,4.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
422,4.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,' negativ
423,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,' negativ
424,4.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,' negativ
425,4.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,' negativ
426,4.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,' negativ
427,4.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,' negativ
428,4.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,' negativ
429,4.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
430,4.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,' negativ
431,4.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,' negativ
432,4.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,' negativ
433,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,' negativ
434,4.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,' negativ
435,4.0,2.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,' negativ
436,4.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,4.0,' negativ
437,4.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,' negativ
438,4.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
439,4.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
440,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,' negativ
441,4.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,' negativ
442,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,' negativ
443,4.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,' negativ
444,4.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,' negativ
445,4.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
446,4.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
447,4.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,' negativ
448,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,' negativ
449,4.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,' negativ
450,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,' negativ
451,4.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,' negativ
452,4.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
453,4.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,' negativ
454,4.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,' negativ
455,4.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
456,4.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
457,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,' negativ
458,4.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,' negativ
459,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,' negativ
460,4.0,3.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,' negativ
461,4.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,' negativ
