%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 21     Instances: 724
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute '11' numeric
@attribute '12' numeric
@attribute '13' numeric
@attribute '14' numeric
@attribute '15' numeric
@attribute '16' numeric
@attribute '17' numeric
@attribute '18' numeric
@attribute 'y' {' negative',' positive'}

@data
161,0.0,2.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,6.0,2.0,4.0,0.0,' negative'
162,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,1.0,' negative'
163,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
164,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,5.0,0.0,9.0,0.0,7.0,3.0,0.0,' negative'
165,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,6.0,1.0,' negative'
166,9.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,6.0,4.0,2.0,5.0,2.0,1.0,' negative'
167,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,4.0,1.0,' negative'
168,7.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,9.0,2.0,4.0,8.0,' negative'
169,5.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,1.0,' negative'
170,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,4.0,3.0,2.0,5.0,1.0,' negative'
171,5.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,3.0,4.0,2.0,1.0,' negative'
172,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,8.0,6.0,3.0,7.0,1.0,8.0,1.0,1.0,' negative'
173,4.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
174,1.0,7.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,' negative'
175,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,8.0,0.0,' negative'
176,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,1.0,' negative'
177,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,5.0,3.0,6.0,4.0,4.0,6.0,2.0,6.0,3.0,1.0,' negative'
178,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,5.0,' negative'
179,9.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,' negative'
180,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,7.0,4.0,2.0,3.0,4.0,2.0,' positive'
181,1.0,2.0,0.0,0.0,0.0,8.0,6.0,7.0,8.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,0.0,' negative'
182,6.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,8.0,2.0,4.0,3.0,1.0,2.0,' negative'
183,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,8.0,2.0,4.0,7.0,' negative'
184,2.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
185,3.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,5.0,7.0,' negative'
186,7.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,8.0,0.0,7.0,1.0,4.0,8.0,' negative'
187,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,8.0,6.0,1.0,7.0,2.0,8.0,2.0,0.0,' negative'
188,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,8.0,0.0,' negative'
189,9.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1.0,8.0,1.0,' negative'
190,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,2.0,1.0,' negative'
191,7.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,4.0,6.0,4.0,2.0,6.0,1.0,1.0,' negative'
192,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,9.0,2.0,5.0,7.0,' negative'
193,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,9.0,8.0,2.0,6.0,3.0,9.0,1.0,0.0,' negative'
194,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,8.0,0.0,' negative'
195,4.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
196,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0,8.0,2.0,4.0,8.0,' negative'
197,7.0,3.0,0.0,0.0,0.0,4.0,5.0,4.0,6.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,7.0,0.0,' negative'
198,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,7.0,1.0,' negative'
199,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1.0,9.0,0.0,' negative'
200,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1.0,9.0,0.0,' negative'
201,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,2.0,' positive'
202,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,7.0,3.0,2.0,3.0,4.0,2.0,' positive'
203,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,9.0,3.0,3.0,8.0,' negative'
204,7.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,0.0,' negative'
205,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,2.0,' positive'
206,5.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0,8.0,2.0,3.0,8.0,' negative'
207,2.0,7.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,4.0,2.0,1.0,' negative'
208,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,4.0,3.0,4.0,3.0,1.0,' negative'
209,2.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
210,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,6.0,4.0,5.0,5.0,1.0,6.0,2.0,1.0,' negative'
211,9.0,5.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,7.0,3.0,4.0,4.0,1.0,1.0,' negative'
212,9.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,1.0,' negative'
213,6.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,8.0,2.0,4.0,3.0,1.0,2.0,' negative'
214,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,2.0,6.0,3.0,9.0,1.0,0.0,' negative'
215,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
216,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,2.0,' positive'
217,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0,' negative'
218,0.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,6.0,1.0,1.0,3.0,' negative'
219,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0,' negative'
220,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,2.0,4.0,2.0,4.0,2.0,' negative'
221,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,2.0,1.0,' negative'
222,7.0,9.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,3.0,8.0,' negative'
223,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,3.0,4.0,2.0,' positive'
224,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,8.0,6.0,3.0,7.0,1.0,8.0,1.0,1.0,' negative'
225,9.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,4.0,3.0,2.0,5.0,1.0,' negative'
226,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,5.0,' negative'
227,9.0,6.0,0.0,0.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,0.0,' negative'
228,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,5.0,7.0,' negative'
229,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,1.0,' negative'
230,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,5.0,1.0,' negative'
231,1.0,9.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,9.0,0.0,7.0,2.0,1.0,6.0,' negative'
232,9.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,' negative'
233,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,4.0,6.0,2.0,6.0,2.0,1.0,' negative'
234,5.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,1.0,' negative'
235,8.0,7.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
236,1.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,' negative'
237,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,0.0,9.0,3.0,4.0,8.0,' negative'
238,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,5.0,' negative'
239,9.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,1.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,7.0,0.0,' negative'
240,7.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,2.0,1.0,' negative'
241,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,4.0,1.0,' negative'
242,3.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,7.0,2.0,4.0,8.0,' negative'
243,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,' negative'
244,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,2.0,' positive'
245,5.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,4.0,6.0,4.0,4.0,5.0,2.0,6.0,2.0,1.0,' negative'
246,7.0,6.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,0.0,' negative'
247,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,8.0,0.0,' negative'
248,5.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,6.0,4.0,2.0,3.0,4.0,2.0,' positive'
249,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,5.0,' negative'
250,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,9.0,0.0,' negative'
251,2.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,' negative'
252,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
253,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0,3.0,3.0,4.0,1.0,' negative'
254,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,9.0,9.0,4.0,5.0,3.0,9.0,0.0,0.0,' negative'
255,7.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,' negative'
256,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,6.0,1.0,8.0,2.0,3.0,9.0,' negative'
257,4.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,1.0,' negative'
258,7.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,3.0,4.0,2.0,1.0,' negative'
259,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,1.0,7.0,2.0,8.0,2.0,0.0,' negative'
260,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,8.0,' negative'
261,1.0,4.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,7.0,0.0,' negative'
262,2.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
263,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,1.0,' negative'
264,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,2.0,3.0,2.0,4.0,3.0,' positive'
265,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,3.0,2.0,4.0,3.0,' positive'
266,9.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,' negative'
267,7.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,1.0,' negative'
268,6.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,6.0,4.0,5.0,5.0,1.0,6.0,2.0,1.0,' negative'
269,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,3.0,3.0,7.0,0.0,' negative'
270,6.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,' negative'
271,5.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,3.0,4.0,2.0,5.0,1.0,' negative'
272,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,5.0,1.0,' negative'
273,7.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,4.0,3.0,4.0,2.0,1.0,' negative'
274,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,1.0,' negative'
275,9.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
276,9.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
277,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,2.0,6.0,3.0,9.0,1.0,0.0,' negative'
278,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,2.0,6.0,3.0,9.0,1.0,0.0,' negative'
279,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,2.0,6.0,3.0,9.0,1.0,0.0,' negative'
280,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,3.0,' positive'
281,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,2.0,' negative'
282,6.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,' negative'
283,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,7.0,8.0,7.0,4.0,6.0,1.0,8.0,1.0,1.0,' negative'
284,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
285,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
286,3.0,7.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,1.0,' negative'
287,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
288,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,9.0,1.0,' negative'
289,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,9.0,0.0,' negative'
290,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
291,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,3.0,4.0,1.0,' negative'
292,3.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,1.0,' negative'
293,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,3.0,6.0,4.0,3.0,4.0,2.0,1.0,' negative'
294,4.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,9.0,' negative'
295,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,2.0,' positive'
296,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,8.0,0.0,' negative'
297,5.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,6.0,4.0,5.0,5.0,1.0,6.0,2.0,1.0,' negative'
298,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,5.0,3.0,9.0,1.0,0.0,' negative'
299,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
300,0.0,2.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,0.0,' negative'
301,0.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,8.0,' negative'
302,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,2.0,1.0,' negative'
303,5.0,7.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,6.0,4.0,2.0,5.0,2.0,1.0,' negative'
304,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,9.0,9.0,5.0,4.0,3.0,9.0,0.0,1.0,' negative'
305,8.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,' negative'
306,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positive'
307,8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,7.0,0.0,' negative'
308,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,6.0,4.0,3.0,2.0,5.0,1.0,' negative'
309,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,1.0,' negative'
310,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,9.0,8.0,2.0,7.0,3.0,9.0,1.0,0.0,' negative'
311,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0,' negative'
312,5.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,8.0,' negative'
313,8.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,1.0,' negative'
314,8.0,6.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,1.0,' negative'
315,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,6.0,4.0,5.0,5.0,1.0,6.0,2.0,1.0,' negative'
316,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,9.0,1.0,6.0,7.0,' negative'
317,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,0.0,' negative'
318,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,8.0,3.0,4.0,9.0,' negative'
319,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,6.0,1.0,' negative'
320,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,7.0,4.0,2.0,3.0,4.0,2.0,' positive'
321,8.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,2.0,1.0,' negative'
322,8.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,0.0,' negative'
323,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,5.0,7.0,' negative'
324,1.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,' negative'
