@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative',' positive'}
@data
229,0.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,' positiv
230,0.0,2.0,4.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,' positiv
231,0.0,2.0,4.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,3.0,' positiv
232,0.0,2.0,4.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,3.0,3.0,' positiv
233,0.0,2.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,3.0,3.0,' positiv
234,0.0,2.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,' positiv
235,4.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,' positiv
236,4.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,' positiv
237,4.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,' positiv
238,4.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,' positiv
239,4.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,' positiv
240,4.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,' positiv
241,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,' positiv
242,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
243,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
244,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,1.0,' positiv
245,4.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,' positiv
246,4.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,' positiv
247,4.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,' positiv
248,4.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,0.0,' positiv
249,4.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,' positiv
250,4.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,' positiv
251,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
252,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
253,4.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,' positiv
254,4.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,' positiv
255,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,3.0,' positiv
256,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
257,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
258,4.0,4.0,4.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,4.0,' positiv
259,4.0,4.0,4.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,3.0,' positiv
260,4.0,4.0,4.0,0.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,' positiv
261,4.0,4.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,' positiv
262,4.0,4.0,4.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,4.0,' positiv
263,4.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,' positiv
264,4.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,' positiv
265,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,' positiv
266,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,' positiv
267,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,4.0,' positiv
268,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,' positiv
