classifier,discretizer,dataset,fold,avg_precision,auc
IsolationForest,1,ecoli-0-1-3-7_vs_2-6.csv,0,0.015977624092682288,0.8524504692387904
IsolationForest,2,ecoli-0-1-3-7_vs_2-6.csv,0,0.01583423965173489,0.8529718456725756
IsolationForest,0,lymphography-normal-fibrosis.csv,0,0.023978070935702412,0.994131455399061
IsolationForest,1,lymphography-normal-fibrosis.csv,0,0.023920492885166615,1.0
IsolationForest,2,lymphography-normal-fibrosis.csv,0,0.023920492885166615,1.0
IsolationForest,0,ecoli-0_vs_1.csv,0,0.9265580114831595,0.8460630278812097
IsolationForest,1,ecoli-0_vs_1.csv,0,0.9031934500698076,0.8122786304604486
IsolationForest,2,ecoli-0_vs_1.csv,0,0.9376812572186188,0.8667695940423212
IsolationForest,0,dermatology-6.csv,0,0.032763968560723854,0.8559171597633136
IsolationForest,1,dermatology-6.csv,0,0.03605817547814496,0.7569526627218934
IsolationForest,2,dermatology-6.csv,0,0.03768830443282417,0.7195266272189349
IsolationForest,0,pimaImb.csv,0,0.26372676380919535,0.6692313432835821
IsolationForest,1,pimaImb.csv,0,0.2534447496963348,0.6927537313432836
IsolationForest,2,pimaImb.csv,0,0.27850288709643134,0.6481268656716418
IsolationForest,0,shuttle-c2-vs-c4.csv,0,0.028091718056604202,0.9769647696476964
IsolationForest,1,shuttle-c2-vs-c4.csv,0,0.028091718056604202,0.9769647696476964
IsolationForest,2,shuttle-c2-vs-c4.csv,0,0.028091718056604202,0.9769647696476964
IsolationForest,0,car-vgood.csv,0,0.055299297235605664,0.6149683149081826
IsolationForest,1,car-vgood.csv,0,0.02969745801773041,0.5837735325408205
IsolationForest,2,car-vgood.csv,0,0.06093723325580833,0.6226004903094501
IsolationForest,0,kr-vs-k-one_vs_fifteen.csv,0,0.017810109104433057,0.9992009375665886
IsolationForest,1,kr-vs-k-one_vs_fifteen.csv,0,0.017811074245646034,0.9966794516656012
IsolationForest,2,kr-vs-k-one_vs_fifteen.csv,0,0.017861812261847635,0.9882212278334161
IsolationForest,0,vowel0.csv,0,0.049689780219290526,0.9142415243751547
IsolationForest,1,vowel0.csv,0,0.0496060764874481,0.9099480326651819
IsolationForest,2,vowel0.csv,0,0.04911951374683232,0.9331353625340262
IsolationForest,0,winequality-white-9_vs_4.csv,0,0.02288719158363149,0.7386503067484662
IsolationForest,1,winequality-white-9_vs_4.csv,0,0.02429662857820767,0.6932515337423313
IsolationForest,2,winequality-white-9_vs_4.csv,0,0.02501317879272682,0.6736196319018405
IsolationForest,0,winequality-red-8_vs_6-7.csv,0,0.028538955411967243,0.565777246780831
IsolationForest,1,winequality-red-8_vs_6-7.csv,0,0.02036669232944273,0.5791185450683658
IsolationForest,2,winequality-red-8_vs_6-7.csv,0,0.02311752511031584,0.5912651002256737
IsolationForest,0,winequality-white-3_vs_7.csv,0,0.012756162113744314,0.8559659090909091
IsolationForest,1,winequality-white-3_vs_7.csv,0,0.01254572820712255,0.8688068181818182
IsolationForest,2,winequality-white-3_vs_7.csv,0,0.012639728782611197,0.8610795454545455
IsolationForest,0,poker-8-9_vs_5.csv,0,0.029466087840783965,0.615180487804878
IsolationForest,1,poker-8-9_vs_5.csv,0,0.06356363111460246,0.6082341463414634
IsolationForest,2,poker-8-9_vs_5.csv,0,0.05959263879572444,0.591160975609756
IsolationForest,0,abalone-19_vs_10-11-12-13.csv,0,0.01912523184127581,0.5029284591194969
IsolationForest,1,abalone-19_vs_10-11-12-13.csv,0,0.019403586790551493,0.5114779874213836
IsolationForest,2,abalone-19_vs_10-11-12-13.csv,0,0.019807255233371845,0.5088246855345913
IsolationForest,0,segment0.csv,0,0.2793700284896906,0.7824297985995813
IsolationForest,1,segment0.csv,0,0.36386630066913317,0.8305966447086505
IsolationForest,2,segment0.csv,0,0.24256642856780114,0.7357220419265509
IsolationForest,0,yeast-2_vs_4.csv,0,0.05796610175991312,0.83030534027866
IsolationForest,1,yeast-2_vs_4.csv,0,0.056901857970640846,0.8494473383305806
IsolationForest,2,yeast-2_vs_4.csv,0,0.05754391745739281,0.8383517553889807
IsolationForest,0,winequality-white-3-9_vs_5.csv,0,0.009969649069349735,0.8074124914207275
IsolationForest,1,winequality-white-3-9_vs_5.csv,0,0.009953348478346799,0.8094166094715168
IsolationForest,2,winequality-white-3-9_vs_5.csv,0,0.010220629480368356,0.7961564859299931
IsolationForest,0,vehicle2.csv,0,0.40688861210897953,0.6070896394553849
IsolationForest,1,vehicle2.csv,0,0.411046958542739,0.6051174545667037
IsolationForest,2,vehicle2.csv,0,0.39013525771047075,0.6110924443405599
IsolationForest,0,vehicle3.csv,0,0.20083073545126176,0.5976950776739479
IsolationForest,1,vehicle3.csv,0,0.19916569921612504,0.5899574430093446
IsolationForest,2,vehicle3.csv,0,0.20473598571185056,0.5727188857806083
IsolationForest,0,ecoli4.csv,0,0.03692486870961264,0.8012658227848102
IsolationForest,1,ecoli4.csv,0,0.037545725344227315,0.7805379746835444
IsolationForest,2,ecoli4.csv,0,0.03654921172579519,0.8106012658227848
IsolationForest,0,winequality-red-8_vs_6.csv,0,0.024091376582086037,0.6311389759665622
IsolationForest,1,winequality-red-8_vs_6.csv,0,0.021134329723722645,0.6623998606757228
IsolationForest,2,winequality-red-8_vs_6.csv,0,0.021801086268053924,0.6568268895855103
IsolationForest,0,wisconsinImb.csv,0,0.20158710788395132,0.9880319650194127
IsolationForest,1,wisconsinImb.csv,0,0.20196619787270675,0.9835745787628632
IsolationForest,2,wisconsinImb.csv,0,0.20181508150047342,0.9860624222548908
IsolationForest,0,kr-vs-k-zero-one_vs_draw.csv,0,0.03433363932268528,0.50644798692009
IsolationForest,1,kr-vs-k-zero-one_vs_draw.csv,0,0.02570919932185478,0.6468560528646365
IsolationForest,2,kr-vs-k-zero-one_vs_draw.csv,0,0.025049397781935913,0.6617514817085632
IsolationForest,0,yeast-1_vs_7.csv,0,0.05510346961516367,0.6268065268065268
IsolationForest,1,yeast-1_vs_7.csv,0,0.05983262809503553,0.6086247086247086
IsolationForest,2,yeast-1_vs_7.csv,0,0.06056364770382993,0.5935508935508935
IsolationForest,0,vehicle1.csv,0,0.2316680438436846,0.5225835757145054
IsolationForest,1,vehicle1.csv,0,0.2248015560070476,0.5359762039078928
IsolationForest,2,vehicle1.csv,0,0.21154475217182842,0.5674576718219981
IsolationForest,0,glass1.csv,0,0.3771050771158039,0.5576849733028222
IsolationForest,1,glass1.csv,0,0.37181893975436897,0.5504385964912281
IsolationForest,2,glass1.csv,0,0.3564669072866771,0.5365179252479024
IsolationForest,0,ecoli-0-1_vs_2-3-5.csv,0,0.05959379632173972,0.8174242424242424
IsolationForest,1,ecoli-0-1_vs_2-3-5.csv,0,0.05708537771643784,0.862310606060606
IsolationForest,2,ecoli-0-1_vs_2-3-5.csv,0,0.058467981178598326,0.8348484848484848
IsolationForest,0,ecoli1.csv,0,0.1639969161563905,0.6724163867021009
IsolationForest,1,ecoli1.csv,0,0.1763010929318361,0.6219224790653362
IsolationForest,2,ecoli1.csv,0,0.17284785483868154,0.6374166374166375
IsolationForest,0,abalone-21_vs_8.csv,0,0.013521588012814138,0.9164777021919879
IsolationForest,1,abalone-21_vs_8.csv,0,0.013618876093528595,0.9050138573948098
IsolationForest,2,abalone-21_vs_8.csv,0,0.0135436687072649,0.9124464600655077
IsolationForest,0,yeast-1-4-5-8_vs_7.csv,0,0.0493218005696145,0.5075917546505782
IsolationForest,1,yeast-1-4-5-8_vs_7.csv,0,0.048049668766164046,0.5018099547511312
IsolationForest,2,yeast-1-4-5-8_vs_7.csv,0,0.05825689220092473,0.5173453996983409
IsolationForest,0,abalone19.csv,0,0.007393569104069743,0.5345243843553839
IsolationForest,1,abalone19.csv,0,0.009802518156652631,0.501546656204732
IsolationForest,2,abalone19.csv,0,0.008932015544509172,0.5188767503621439
IsolationForest,0,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.06595238611726233,0.7434231820972153
IsolationForest,1,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.06436671738458676,0.7382778056811206
IsolationForest,2,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.06900580281206573,0.7227858697471957
IsolationForest,0,ecoli-0-1_vs_5.csv,0,0.04919908629008995,0.8545454545454545
IsolationForest,1,ecoli-0-1_vs_5.csv,0,0.04833456488377395,0.8727272727272728
IsolationForest,2,ecoli-0-1_vs_5.csv,0,0.048942187014611505,0.8618181818181818
IsolationForest,0,page-blocks-1-3_vs_4.csv,0,0.03374587688333453,0.8668758043758044
IsolationForest,1,page-blocks-1-3_vs_4.csv,0,0.03418978207169746,0.8507078507078507
IsolationForest,2,page-blocks-1-3_vs_4.csv,0,0.03361404835577062,0.8725868725868726
IsolationForest,0,yeast4.csv,0,0.022475579079956905,0.7096725640709878
IsolationForest,1,yeast4.csv,0,0.022857065296383053,0.6975904109026723
IsolationForest,2,yeast4.csv,0,0.02256817541253159,0.7058002545051517
IsolationForest,0,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.0554082068206817,0.7500842412669887
IsolationForest,1,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.05227152829031437,0.7971470290913175
IsolationForest,2,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.0538781896225302,0.7701898236549478
IsolationForest,0,glass-0-4_vs_5.csv,0,0.06857767439698359,0.7550200803212852
IsolationForest,1,glass-0-4_vs_5.csv,0,0.06793203505521969,0.7630522088353413
IsolationForest,2,glass-0-4_vs_5.csv,0,0.06552326323227287,0.7938420348058902
IsolationForest,0,yeast5.csv,0,0.016657452633586405,0.8730271464646464
IsolationForest,1,yeast5.csv,0,0.016603378791260184,0.876925505050505
IsolationForest,2,yeast5.csv,0,0.01666580755371373,0.8672979797979798
IsolationForest,0,yeast6.csv,0,0.015082442241174542,0.736527654540077
IsolationForest,1,yeast6.csv,0,0.01489583737024414,0.7510992802918268
IsolationForest,2,yeast6.csv,0,0.015962273852049992,0.7135364290643793
IsolationForest,0,ecoli-0-4-6_vs_5.csv,0,0.060447901369907464,0.8240437158469945
IsolationForest,1,ecoli-0-4-6_vs_5.csv,0,0.061337525119170296,0.8027322404371584
IsolationForest,2,ecoli-0-4-6_vs_5.csv,0,0.061023020449981785,0.8147540983606558
IsolationForest,0,kr-vs-k-three_vs_eleven.csv,0,0.016216565387362904,0.8154247449972748
IsolationForest,1,kr-vs-k-three_vs_eleven.csv,0,0.017655829149772106,0.7256698417642122
IsolationForest,2,kr-vs-k-three_vs_eleven.csv,0,0.01779525275863324,0.717970013928902
IsolationForest,0,glass6.csv,0,0.08186756608560751,0.849767008387698
IsolationForest,1,glass6.csv,0,0.08037927174997482,0.8710158434296366
IsolationForest,2,glass6.csv,0,0.08123239852540667,0.8572227399813607
IsolationForest,0,poker-9_vs_7.csv,0,0.019118769861478823,0.9449152542372882
IsolationForest,1,poker-9_vs_7.csv,0,0.01909604160330299,0.9417372881355932
IsolationForest,2,poker-9_vs_7.csv,0,0.018980317283846495,0.9528601694915254
IsolationForest,0,kr-vs-k-zero_vs_fifteen.csv,0,0.006409334557958224,1.0
IsolationForest,1,kr-vs-k-zero_vs_fifteen.csv,0,0.006409334557958224,1.0
IsolationForest,2,kr-vs-k-zero_vs_fifteen.csv,0,0.006409381895253138,0.9999316028863582
IsolationForest,0,yeast3.csv,0,0.08197934265682376,0.6155635951570431
IsolationForest,1,yeast3.csv,0,0.07913118307127892,0.6396994283007389
IsolationForest,2,yeast3.csv,0,0.0869758598406194,0.5779642676351342
IsolationForest,0,glass-0-1-6_vs_5.csv,0,0.03446457823275657,0.7453968253968254
IsolationForest,1,glass-0-1-6_vs_5.csv,0,0.035064910120137224,0.7339682539682539
IsolationForest,2,glass-0-1-6_vs_5.csv,0,0.035251380760955395,0.7314285714285714
IsolationForest,0,ecoli-0-3-4-6_vs_5.csv,0,0.060848178722744485,0.8051351351351351
IsolationForest,1,ecoli-0-3-4-6_vs_5.csv,0,0.060547048747810736,0.8145945945945946
IsolationForest,2,ecoli-0-3-4-6_vs_5.csv,0,0.05985796828549623,0.8240540540540541
IsolationForest,0,glass0.csv,0,0.5117226760762723,0.7121031746031746
IsolationForest,1,glass0.csv,0,0.5686610627050932,0.7231150793650793
IsolationForest,2,glass0.csv,0,0.5392056631577915,0.7200396825396825
IsolationForest,0,glass-0-1-4-6_vs_2.csv,0,0.17307607223538604,0.6495619524405507
IsolationForest,1,glass-0-1-4-6_vs_2.csv,0,0.12462152300601351,0.6226533166458073
IsolationForest,2,glass-0-1-4-6_vs_2.csv,0,0.14003438946543337,0.6301627033792241
IsolationForest,0,new-thyroid2.csv,0,0.09752417331075755,0.8523809523809524
IsolationForest,1,new-thyroid2.csv,0,0.09655886186920154,0.8676190476190476
IsolationForest,2,new-thyroid2.csv,0,0.09713441930678826,0.8642857142857143
IsolationForest,0,glass-0-1-6_vs_2.csv,0,0.13857842133399273,0.6127731092436974
IsolationForest,1,glass-0-1-6_vs_2.csv,0,0.13400544408923262,0.600672268907563
IsolationForest,2,glass-0-1-6_vs_2.csv,0,0.15406393902376,0.602016806722689
IsolationForest,0,glass-0-6_vs_5.csv,0,0.06175842063120403,0.7104377104377104
IsolationForest,1,glass-0-6_vs_5.csv,0,0.061399378115611865,0.7194163860830528
IsolationForest,2,glass-0-6_vs_5.csv,0,0.06243514505930554,0.7048260381593715
IsolationForest,0,yeast1.csv,0,0.31274181559587744,0.5411018681160862
IsolationForest,1,yeast1.csv,0,0.29305756679243716,0.5133529977131872
IsolationForest,2,yeast1.csv,0,0.30680537710501693,0.5311393188170439
IsolationForest,0,glass2.csv,0,0.12428220012839192,0.648253209913407
IsolationForest,1,glass2.csv,0,0.13087460542993606,0.6413854882054345
IsolationForest,2,glass2.csv,0,0.14221214951827355,0.6485518065094057
IsolationForest,0,ecoli-0-2-6-7_vs_3-5.csv,0,0.05946884814055922,0.819081908190819
IsolationForest,1,ecoli-0-2-6-7_vs_3-5.csv,0,0.060084306321431594,0.8114311431143114
IsolationForest,2,ecoli-0-2-6-7_vs_3-5.csv,0,0.06091083865574836,0.7947794779477948
IsolationForest,0,shuttle-2_vs_5.csv,0,0.007628767569325699,0.9897303273926651
IsolationForest,1,shuttle-2_vs_5.csv,0,0.007634454164530013,0.9931223177976425
IsolationForest,2,shuttle-2_vs_5.csv,0,0.0076749019577136545,0.9931785386330841
IsolationForest,0,ecoli-0-6-7_vs_3-5.csv,0,0.05890532987365766,0.8436363636363636
IsolationForest,1,ecoli-0-6-7_vs_3-5.csv,0,0.059716844303658985,0.8268181818181818
IsolationForest,2,ecoli-0-6-7_vs_3-5.csv,0,0.06264553586527316,0.7772727272727273
IsolationForest,0,car-good.csv,0,0.02983786645513771,0.6339946361960671
IsolationForest,1,car-good.csv,0,0.08883033454568293,0.6490639550628543
IsolationForest,2,car-good.csv,0,0.035603909968469995,0.5523232958565925
IsolationForest,0,poker-8-9_vs_6.csv,0,0.02513717172127452,0.6455342465753424
IsolationForest,1,poker-8-9_vs_6.csv,0,0.037473795312482676,0.6121917808219177
IsolationForest,2,poker-8-9_vs_6.csv,0,0.05114862836448301,0.6168219178082192
IsolationForest,0,iris0.csv,0,0.2622668013252044,0.6314
IsolationForest,1,iris0.csv,0,0.36265139654944084,0.5551999999999999
IsolationForest,2,iris0.csv,0,0.31947848752132124,0.547
IsolationForest,0,poker-8_vs_6.csv,0,0.07608514889189277,0.5373489121676067
IsolationForest,1,poker-8_vs_6.csv,0,0.08461957357473801,0.5170024174053183
IsolationForest,2,poker-8_vs_6.csv,0,0.025588987562947103,0.5450040290088638
IsolationForest,0,ecoli-0-6-7_vs_5.csv,0,0.05524519592765557,0.821
IsolationForest,1,ecoli-0-6-7_vs_5.csv,0,0.057344808721388564,0.7835
IsolationForest,2,ecoli-0-6-7_vs_5.csv,0,0.059022720131516215,0.75825
IsolationForest,0,ecoli-0-1-4-7_vs_5-6.csv,0,0.04431992868655204,0.8299674267100977
IsolationForest,1,ecoli-0-1-4-7_vs_5-6.csv,0,0.04556148840266193,0.8015635179153094
IsolationForest,2,ecoli-0-1-4-7_vs_5-6.csv,0,0.04526668893533359,0.8105537459283387
IsolationForest,0,habermanImb.csv,0,0.21010920901934604,0.6457064471879287
IsolationForest,1,habermanImb.csv,0,0.2038816562192855,0.6482853223593965
IsolationForest,2,habermanImb.csv,0,0.20753220064221,0.6436213991769547
IsolationForest,0,shuttle-c0-vs-c4.csv,0,0.03468278386158768,0.9993185219073761
IsolationForest,1,shuttle-c0-vs-c4.csv,0,0.034681451662266896,0.9995996911903469
IsolationForest,2,shuttle-c0-vs-c4.csv,0,0.03468176323619072,0.9996139879335487
IsolationForest,0,ecoli3.csv,0,0.07701504602385946,0.6403417180825819
IsolationForest,1,ecoli3.csv,0,0.08744699501771856,0.5640246796392976
IsolationForest,2,ecoli3.csv,0,0.08027835859051187,0.6128144280968202
IsolationForest,0,ecoli-0-2-3-4_vs_5.csv,0,0.05946150472438315,0.8403846153846154
IsolationForest,1,ecoli-0-2-3-4_vs_5.csv,0,0.06096959260166929,0.8137362637362637
IsolationForest,2,ecoli-0-2-3-4_vs_5.csv,0,0.06002029990593759,0.8299450549450549
IsolationForest,0,abalone-17_vs_7-8-9-10.csv,0,0.017143862191196856,0.6717256503327284
IsolationForest,1,abalone-17_vs_7-8-9-10.csv,0,0.015689018494255035,0.727019056261343
IsolationForest,2,abalone-17_vs_7-8-9-10.csv,0,0.015693200619406385,0.7265728977616455
IsolationForest,0,new-thyroid1.csv,0,0.09719421983842697,0.8582539682539683
IsolationForest,1,new-thyroid1.csv,0,0.09710164424222745,0.8653968253968254
IsolationForest,2,new-thyroid1.csv,0,0.09734828671401723,0.8625396825396825
IsolationForest,0,glass-0-1-5_vs_2.csv,0,0.14251483895808226,0.5506641366223909
IsolationForest,1,glass-0-1-5_vs_2.csv,0,0.11541222244987265,0.5313092979127134
IsolationForest,2,glass-0-1-5_vs_2.csv,0,0.13431531877517253,0.5464895635673623
IsolationForest,0,page-blocks0.csv,0,0.056155509721741215,0.8943416884924702
IsolationForest,1,page-blocks0.csv,0,0.05600858764761349,0.8988166912870712
IsolationForest,2,page-blocks0.csv,0,0.05613914052119183,0.8960825337618752
IsolationForest,0,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.0855244984637339,0.6359006790041273
IsolationForest,1,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.08579715546510541,0.6327719344960725
IsolationForest,2,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.08493957251989862,0.6434895486619625
IsolationForest,0,kr-vs-k-zero_vs_eight.csv,0,0.01079876123171868,0.829133390194102
IsolationForest,1,kr-vs-k-zero_vs_eight.csv,0,0.011084084710124618,0.8310976712930656
IsolationForest,2,kr-vs-k-zero_vs_eight.csv,0,0.011042819197620821,0.8263937349771264
IsolationForest,0,ecoli2.csv,0,0.1433860206283678,0.5230227518959913
IsolationForest,1,ecoli2.csv,0,0.15079332324290873,0.5096830985915493
IsolationForest,2,ecoli2.csv,0,0.16070275248195126,0.5334507042253521
IsolationForest,0,glass-0-1-2-3_vs_4-5-6.csv,0,0.1410871875901335,0.8913749548899315
IsolationForest,1,glass-0-1-2-3_vs_4-5-6.csv,0,0.14062456049504785,0.8941417057620594
IsolationForest,2,glass-0-1-2-3_vs_4-5-6.csv,0,0.14119210352434372,0.8914952484061109
IsolationForest,0,vehicle0.csv,0,0.3261110255595919,0.5696333289321414
IsolationForest,1,vehicle0.csv,0,0.3192813286539026,0.5420145550006602
IsolationForest,2,vehicle0.csv,0,0.27401670064087447,0.545253314485876
IsolationForest,0,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.05834472449781647,0.8169540710977174
IsolationForest,1,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.06153109627128319,0.7679223170935878
IsolationForest,2,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.059516018188448705,0.7943746860873933
IsolationForest,0,abalone9-18.csv,0,0.03641851581385566,0.7518833367889972
IsolationForest,1,abalone9-18.csv,0,0.035868401184198234,0.7672610408459466
IsolationForest,2,abalone9-18.csv,0,0.03546883990616794,0.7748289446402654
IsolationForest,0,winequality-red-3_vs_5.csv,0,0.00938026100837354,0.7958883994126285
IsolationForest,1,winequality-red-3_vs_5.csv,0,0.00937862990371059,0.7979441997063142
IsolationForest,2,winequality-red-3_vs_5.csv,0,0.009571076845042369,0.7795888399412628
IsolationForest,0,abalone-20_vs_8-9-10.csv,0,0.010414911956587175,0.7056573056573057
IsolationForest,1,abalone-20_vs_8-9-10.csv,0,0.009290415513093765,0.6915954415954416
IsolationForest,2,abalone-20_vs_8-9-10.csv,0,0.009133814841230823,0.7204314204314204
IsolationForest,0,flare-F.csv,0,0.024419829879322792,0.784616608697629
IsolationForest,1,flare-F.csv,0,0.02503664574957204,0.7637022892086658
IsolationForest,2,flare-F.csv,0,0.02484966308425669,0.7686808065652777
IsolationForest,0,winequality-red-4.csv,0,0.027838473130907603,0.5804510727623325
IsolationForest,1,winequality-red-4.csv,0,0.02731278112299014,0.578901120359296
IsolationForest,2,winequality-red-4.csv,0,0.026423190953958897,0.5919963875125094
IsolationForest,0,glass4.csv,0,0.037086077257268944,0.8587830080367393
IsolationForest,1,glass4.csv,0,0.03731636762071335,0.8450057405281286
IsolationForest,2,glass4.csv,0,0.03709226568428747,0.8473019517795637
IsolationForest,0,ecoli-0-1-4-6_vs_5.csv,0,0.04428909422852378,0.7965384615384616
IsolationForest,1,ecoli-0-1-4-6_vs_5.csv,0,0.04365623453576577,0.8103846153846154
IsolationForest,2,ecoli-0-1-4-6_vs_5.csv,0,0.04287681037371059,0.8338461538461539
IsolationForest,0,ecoli-0-3-4-7_vs_5-6.csv,0,0.058485295313084204,0.818448275862069
IsolationForest,1,ecoli-0-3-4-7_vs_5-6.csv,0,0.05819051584104108,0.8232758620689655
IsolationForest,2,ecoli-0-3-4-7_vs_5-6.csv,0,0.06285367207610684,0.7520689655172415
IsolationForest,0,abalone-3_vs_11.csv,0,0.016213823270817555,0.9912388774811772
IsolationForest,1,abalone-3_vs_11.csv,0,0.016187287363505998,0.9924709103353867
IsolationForest,2,abalone-3_vs_11.csv,0,0.01615426640098254,0.9938398357289527
IsolationForest,0,glass5.csv,0,0.03096389200456719,0.7121951219512195
IsolationForest,1,glass5.csv,0,0.031993912378381506,0.6915989159891599
IsolationForest,2,glass5.csv,0,0.030773384061859636,0.7170731707317073
IsolationForest,0,zoo-3.csv,0,0.04038310771872454,0.7020833333333333
IsolationForest,1,zoo-3.csv,0,0.041341779257456315,0.68125
IsolationForest,2,zoo-3.csv,0,0.044071907376302386,0.6479166666666667
