var0,var1,var2,var3,var4,var5,var6,y,fold,train_test
36.0,39.0,48.0,5.0,48.0,22.0,23.0, negative,4,tra
29.0,37.0,48.0,5.0,48.0,44.0,52.0, negative,4,tra
25.0,4.0,48.0,5.0,47.0,33.0,42.0, negative,4,tra
21.0,51.0,48.0,5.0,5.0,32.0,41.0, negative,4,tra
34.0,33.0,48.0,5.0,38.0,35.0,44.0, negative,4,tra
56.0,51.0,48.0,5.0,34.0,37.0,46.0, negative,4,tra
4.0,29.0,48.0,5.0,42.0,35.0,44.0, negative,4,tra
24.0,35.0,48.0,5.0,31.0,19.0,31.0, negative,4,tra
36.0,54.0,48.0,5.0,41.0,38.0,46.0, negative,4,tra
29.0,52.0,48.0,5.0,42.0,29.0,39.0, negative,4,tra
32.0,42.0,48.0,5.0,35.0,28.0,38.0, negative,4,tra
38.0,46.0,48.0,5.0,48.0,22.0,29.0, negative,4,tra
3.0,37.0,48.0,5.0,59.0,41.0,49.0, negative,4,tra
4.0,5.0,48.0,5.0,45.0,39.0,47.0, negative,4,tra
28.0,38.0,48.0,5.0,5.0,33.0,42.0, negative,4,tra
61.0,45.0,48.0,5.0,48.0,35.0,41.0, negative,4,tra
42.0,35.0,48.0,5.0,58.0,15.0,27.0, negative,4,tra
23.0,33.0,48.0,5.0,43.0,33.0,43.0, negative,4,tra
37.0,52.0,48.0,5.0,42.0,42.0,36.0, negative,4,tra
29.0,3.0,48.0,5.0,45.0,3.0,17.0, negative,4,tra
22.0,36.0,48.0,5.0,35.0,39.0,47.0, negative,4,tra
23.0,58.0,48.0,5.0,37.0,53.0,59.0, negative,4,tra
47.0,47.0,48.0,5.0,22.0,16.0,26.0, negative,4,tra
54.0,47.0,48.0,5.0,28.0,33.0,42.0, negative,4,tra
51.0,37.0,48.0,5.0,35.0,36.0,45.0, negative,4,tra
4.0,35.0,48.0,5.0,45.0,33.0,42.0, negative,4,tra
44.0,34.0,48.0,5.0,3.0,33.0,43.0, negative,4,tra
42.0,38.0,48.0,5.0,54.0,34.0,43.0, negative,4,tra
44.0,56.0,48.0,5.0,5.0,46.0,54.0, negative,4,tra
52.0,36.0,48.0,5.0,41.0,28.0,38.0, negative,4,tra
36.0,41.0,48.0,5.0,48.0,47.0,54.0, negative,4,tra
18.0,3.0,48.0,5.0,46.0,24.0,35.0, negative,4,tra
47.0,29.0,48.0,5.0,51.0,33.0,43.0, negative,4,tra
24.0,43.0,48.0,5.0,54.0,52.0,59.0, negative,4,tra
52.0,57.0,48.0,5.0,42.0,47.0,54.0, negative,4,tra
25.0,37.0,48.0,5.0,43.0,26.0,36.0, negative,4,tra
35.0,48.0,48.0,5.0,56.0,4.0,48.0, negative,4,tra
26.0,26.0,48.0,5.0,34.0,25.0,35.0, negative,4,tra
44.0,51.0,48.0,5.0,47.0,26.0,36.0, negative,4,tra
37.0,5.0,48.0,5.0,42.0,36.0,45.0, negative,4,tra
44.0,42.0,48.0,5.0,42.0,25.0,2.0, negative,4,tra
24.0,43.0,48.0,5.0,37.0,28.0,38.0, negative,4,tra
42.0,3.0,48.0,5.0,48.0,26.0,36.0, negative,4,tra
48.0,42.0,48.0,5.0,45.0,25.0,35.0, negative,4,tra
44.0,28.0,48.0,5.0,43.0,27.0,37.0, negative,4,tra
41.0,43.0,48.0,5.0,45.0,31.0,41.0, negative,4,tra
29.0,47.0,48.0,5.0,41.0,23.0,34.0, negative,4,tra
34.0,55.0,48.0,5.0,58.0,31.0,41.0, negative,4,tra
36.0,56.0,48.0,5.0,43.0,45.0,53.0, negative,4,tra
4.0,46.0,48.0,5.0,52.0,49.0,56.0, negative,4,tra
5.0,49.0,48.0,5.0,49.0,46.0,53.0, negative,4,tra
52.0,44.0,48.0,5.0,37.0,36.0,42.0, negative,4,tra
5.0,51.0,48.0,5.0,27.0,23.0,34.0, negative,4,tra
53.0,42.0,48.0,5.0,16.0,29.0,39.0, negative,4,tra
34.0,46.0,48.0,5.0,52.0,35.0,44.0, negative,4,tra
4.0,42.0,48.0,5.0,37.0,27.0,27.0, negative,4,tra
41.0,43.0,48.0,5.0,5.0,24.0,25.0, negative,4,tra
31.0,47.0,48.0,5.0,29.0,28.0,39.0, negative,4,tra
64.0,76.0,48.0,5.0,45.0,35.0,38.0, negative,4,tra
35.0,37.0,48.0,5.0,3.0,34.0,43.0, negative,4,tra
57.0,54.0,48.0,5.0,37.0,28.0,33.0, negative,4,tra
51.0,46.0,48.0,5.0,58.0,31.0,41.0, negative,4,tra
38.0,4.0,48.0,5.0,63.0,25.0,35.0, negative,4,tra
24.0,57.0,48.0,5.0,63.0,34.0,43.0, negative,4,tra
38.0,26.0,48.0,5.0,54.0,16.0,28.0, negative,4,tra
33.0,47.0,48.0,5.0,53.0,18.0,29.0, negative,4,tra
24.0,34.0,48.0,5.0,38.0,3.0,4.0, negative,4,tra
26.0,5.0,48.0,5.0,44.0,32.0,41.0, negative,4,tra
44.0,49.0,48.0,5.0,39.0,38.0,4.0, negative,4,tra
49.0,43.0,48.0,5.0,49.0,3.0,4.0, negative,4,tra
47.0,28.0,48.0,5.0,56.0,2.0,25.0, negative,4,tra
32.0,33.0,48.0,5.0,6.0,6.0,2.0, negative,4,tra
34.0,35.0,48.0,5.0,51.0,49.0,56.0, negative,4,tra
35.0,34.0,48.0,5.0,46.0,3.0,27.0, negative,4,tra
38.0,3.0,48.0,5.0,43.0,29.0,39.0, negative,4,tra
38.0,44.0,48.0,5.0,43.0,2.0,31.0, negative,4,tra
34.0,42.0,48.0,5.0,41.0,34.0,43.0, negative,4,tra
51.0,49.0,48.0,5.0,53.0,14.0,26.0, negative,4,tra
25.0,51.0,48.0,5.0,37.0,42.0,5.0, negative,4,tra
29.0,28.0,48.0,5.0,5.0,42.0,5.0, negative,4,tra
25.0,26.0,48.0,5.0,39.0,32.0,42.0, negative,4,tra
24.0,41.0,48.0,5.0,49.0,23.0,34.0, negative,4,tra
4.0,31.0,48.0,5.0,41.0,29.0,39.0, negative,4,tra
61.0,36.0,48.0,5.0,49.0,35.0,44.0, negative,4,tra
37.0,44.0,48.0,5.0,42.0,39.0,47.0, negative,4,tra
39.0,31.0,48.0,5.0,38.0,34.0,43.0, negative,4,tra
3.0,44.0,48.0,5.0,49.0,22.0,33.0, negative,4,tra
27.0,3.0,48.0,5.0,71.0,28.0,39.0, negative,4,tra
17.0,52.0,48.0,5.0,49.0,37.0,46.0, negative,4,tra
36.0,42.0,48.0,5.0,53.0,32.0,41.0, negative,4,tra
3.0,37.0,48.0,5.0,43.0,18.0,3.0, negative,4,tra
26.0,4.0,48.0,5.0,36.0,26.0,37.0, negative,4,tra
4.0,41.0,48.0,5.0,55.0,22.0,33.0, negative,4,tra
22.0,34.0,48.0,5.0,42.0,29.0,39.0, negative,4,tra
75.0,55.0,1.0,1.0,4.0,47.0,3.0, negative,4,tra
7.0,39.0,1.0,5.0,51.0,82.0,84.0, negative,4,tra
79.0,41.0,48.0,5.0,66.0,81.0,83.0, negative,4,tra
83.0,48.0,48.0,5.0,65.0,76.0,79.0, negative,4,tra
69.0,43.0,48.0,5.0,59.0,74.0,77.0, negative,4,tra
79.0,36.0,48.0,5.0,46.0,82.0,7.0, negative,4,tra
59.0,29.0,48.0,5.0,64.0,75.0,77.0, negative,4,tra
67.0,37.0,48.0,5.0,54.0,64.0,68.0, negative,4,tra
66.0,48.0,48.0,5.0,54.0,7.0,74.0, negative,4,tra
64.0,46.0,48.0,5.0,48.0,73.0,76.0, negative,4,tra
76.0,71.0,48.0,5.0,5.0,71.0,75.0, negative,4,tra
84.0,49.0,48.0,5.0,55.0,78.0,74.0, negative,4,tra
77.0,55.0,48.0,5.0,51.0,78.0,74.0, negative,4,tra
81.0,44.0,48.0,5.0,42.0,67.0,68.0, negative,4,tra
58.0,6.0,48.0,5.0,59.0,73.0,76.0, negative,4,tra
63.0,42.0,48.0,5.0,48.0,77.0,8.0, negative,4,tra
62.0,42.0,48.0,5.0,58.0,79.0,81.0, negative,4,tra
86.0,39.0,48.0,5.0,59.0,89.0,9.0, negative,4,tra
81.0,53.0,48.0,5.0,57.0,87.0,88.0, negative,4,tra
87.0,49.0,48.0,5.0,61.0,76.0,79.0, negative,4,tra
47.0,46.0,48.0,5.0,62.0,74.0,77.0, negative,4,tra
76.0,41.0,48.0,5.0,5.0,59.0,62.0, negative,4,tra
7.0,53.0,48.0,5.0,7.0,86.0,87.0, negative,4,tra
64.0,45.0,48.0,5.0,67.0,61.0,66.0, negative,4,tra
81.0,52.0,48.0,5.0,57.0,78.0,8.0, negative,4,tra
73.0,26.0,48.0,5.0,57.0,75.0,78.0, negative,4,tra
49.0,61.0,1.0,5.0,56.0,71.0,74.0, negative,4,tra
88.0,42.0,48.0,5.0,52.0,73.0,75.0, negative,4,tra
63.0,51.0,48.0,5.0,64.0,72.0,76.0, negative,4,tra
57.0,38.0,48.0,5.0,6.0,49.0,33.0, negative,4,tra
78.0,44.0,48.0,5.0,45.0,73.0,68.0, negative,4,tra
49.0,29.0,48.0,5.0,56.0,24.0,35.0, negative,2,tra
56.0,4.0,48.0,5.0,49.0,37.0,46.0, negative,2,tra
59.0,49.0,48.0,5.0,52.0,45.0,36.0, negative,2,tra
67.0,39.0,48.0,5.0,36.0,38.0,46.0, negative,2,tra
29.0,28.0,48.0,5.0,44.0,23.0,34.0, negative,2,tra
21.0,34.0,48.0,5.0,51.0,28.0,39.0, negative,2,tra
2.0,44.0,48.0,5.0,46.0,51.0,57.0, negative,2,tra
42.0,4.0,48.0,5.0,56.0,18.0,3.0, negative,2,tra
39.0,32.0,48.0,5.0,46.0,24.0,35.0, negative,2,tra
51.0,5.0,48.0,5.0,46.0,32.0,35.0, negative,2,tra
22.0,43.0,48.0,5.0,48.0,16.0,28.0, negative,2,tra
25.0,4.0,48.0,5.0,46.0,44.0,52.0, negative,2,tra
34.0,45.0,48.0,5.0,38.0,24.0,35.0, negative,2,tra
44.0,27.0,48.0,5.0,55.0,52.0,58.0, negative,2,tra
41.0,57.0,48.0,5.0,39.0,21.0,32.0, negative,2,tra
4.0,45.0,48.0,5.0,38.0,22.0,0.0, negative,2,tra
31.0,23.0,48.0,5.0,73.0,5.0,14.0, negative,2,tra
51.0,54.0,48.0,5.0,41.0,34.0,43.0, negative,2,tra
3.0,16.0,48.0,5.0,56.0,11.0,23.0, negative,2,tra
36.0,39.0,48.0,5.0,48.0,22.0,23.0, negative,2,tra
25.0,4.0,48.0,5.0,47.0,33.0,42.0, negative,2,tra
21.0,51.0,48.0,5.0,5.0,32.0,41.0, negative,2,tra
43.0,37.0,48.0,5.0,53.0,35.0,44.0, negative,2,tra
43.0,39.0,48.0,5.0,47.0,31.0,41.0, negative,2,tra
53.0,38.0,48.0,5.0,44.0,26.0,36.0, negative,2,tra
34.0,33.0,48.0,5.0,38.0,35.0,44.0, negative,2,tra
4.0,29.0,48.0,5.0,42.0,35.0,44.0, negative,2,tra
24.0,35.0,48.0,5.0,31.0,19.0,31.0, negative,2,tra
36.0,54.0,48.0,5.0,41.0,38.0,46.0, negative,2,tra
29.0,52.0,48.0,5.0,42.0,29.0,39.0, negative,2,tra
65.0,47.0,48.0,5.0,59.0,3.0,4.0, negative,2,tra
32.0,42.0,48.0,5.0,35.0,28.0,38.0, negative,2,tra
38.0,46.0,48.0,5.0,48.0,22.0,29.0, negative,2,tra
33.0,45.0,48.0,5.0,52.0,32.0,41.0, negative,2,tra
3.0,37.0,48.0,5.0,59.0,41.0,49.0, negative,2,tra
4.0,5.0,48.0,5.0,45.0,39.0,47.0, negative,2,tra
28.0,38.0,48.0,5.0,5.0,33.0,42.0, negative,2,tra
61.0,45.0,48.0,5.0,48.0,35.0,41.0, negative,2,tra
17.0,38.0,48.0,5.0,45.0,42.0,5.0, negative,2,tra
44.0,35.0,48.0,5.0,55.0,55.0,61.0, negative,2,tra
43.0,4.0,48.0,5.0,39.0,28.0,39.0, negative,2,tra
42.0,35.0,48.0,5.0,58.0,15.0,27.0, negative,2,tra
23.0,33.0,48.0,5.0,43.0,33.0,43.0, negative,2,tra
37.0,52.0,48.0,5.0,42.0,42.0,36.0, negative,2,tra
47.0,47.0,48.0,5.0,22.0,16.0,26.0, negative,2,tra
54.0,47.0,48.0,5.0,28.0,33.0,42.0, negative,2,tra
51.0,37.0,48.0,5.0,35.0,36.0,45.0, negative,2,tra
44.0,34.0,48.0,5.0,3.0,33.0,43.0, negative,2,tra
42.0,38.0,48.0,5.0,54.0,34.0,43.0, negative,2,tra
44.0,56.0,48.0,5.0,5.0,46.0,54.0, negative,2,tra
52.0,36.0,48.0,5.0,41.0,28.0,38.0, negative,2,tra
36.0,41.0,48.0,5.0,48.0,47.0,54.0, negative,2,tra
18.0,3.0,48.0,5.0,46.0,24.0,35.0, negative,2,tra
47.0,29.0,48.0,5.0,51.0,33.0,43.0, negative,2,tra
24.0,43.0,48.0,5.0,54.0,52.0,59.0, negative,2,tra
25.0,37.0,48.0,5.0,41.0,33.0,42.0, negative,2,tra
52.0,57.0,48.0,5.0,42.0,47.0,54.0, negative,2,tra
35.0,48.0,48.0,5.0,56.0,4.0,48.0, negative,2,tra
26.0,26.0,48.0,5.0,34.0,25.0,35.0, negative,2,tra
44.0,51.0,48.0,5.0,47.0,26.0,36.0, negative,2,tra
24.0,43.0,48.0,5.0,37.0,28.0,38.0, negative,2,tra
42.0,3.0,48.0,5.0,48.0,26.0,36.0, negative,2,tra
41.0,48.0,48.0,5.0,51.0,44.0,51.0, negative,2,tra
44.0,28.0,48.0,5.0,43.0,27.0,37.0, negative,2,tra
29.0,41.0,48.0,5.0,48.0,38.0,46.0, negative,2,tra
34.0,28.0,48.0,5.0,41.0,35.0,44.0, negative,2,tra
41.0,43.0,48.0,5.0,45.0,31.0,41.0, negative,2,tra
34.0,55.0,48.0,5.0,58.0,31.0,41.0, negative,2,tra
36.0,56.0,48.0,5.0,43.0,45.0,53.0, negative,2,tra
4.0,46.0,48.0,5.0,52.0,49.0,56.0, negative,2,tra
5.0,49.0,48.0,5.0,49.0,46.0,53.0, negative,2,tra
52.0,44.0,48.0,5.0,37.0,36.0,42.0, negative,2,tra
5.0,51.0,48.0,5.0,27.0,23.0,34.0, negative,2,tra
4.0,42.0,48.0,5.0,37.0,27.0,27.0, negative,2,tra
3.0,45.0,48.0,5.0,36.0,21.0,32.0, negative,2,tra
31.0,47.0,48.0,5.0,29.0,28.0,39.0, negative,2,tra
65.0,55.0,48.0,5.0,34.0,37.0,28.0, negative,2,tra
33.0,47.0,48.0,5.0,53.0,18.0,29.0, negative,2,tra
24.0,34.0,48.0,5.0,38.0,3.0,4.0, negative,2,tra
44.0,49.0,48.0,5.0,39.0,38.0,4.0, negative,2,tra
43.0,32.0,48.0,5.0,33.0,45.0,52.0, negative,2,tra
49.0,43.0,48.0,5.0,49.0,3.0,4.0, negative,2,tra
47.0,28.0,48.0,5.0,56.0,2.0,25.0, negative,2,tra
32.0,33.0,48.0,5.0,6.0,6.0,2.0, negative,2,tra
34.0,35.0,48.0,5.0,51.0,49.0,56.0, negative,2,tra
35.0,34.0,48.0,5.0,46.0,3.0,27.0, negative,2,tra
38.0,44.0,48.0,5.0,43.0,2.0,31.0, negative,2,tra
41.0,51.0,48.0,5.0,58.0,2.0,31.0, negative,2,tra
34.0,42.0,48.0,5.0,41.0,34.0,43.0, negative,2,tra
51.0,49.0,48.0,5.0,53.0,14.0,26.0, negative,2,tra
25.0,51.0,48.0,5.0,37.0,42.0,5.0, negative,2,tra
29.0,28.0,48.0,5.0,5.0,42.0,5.0, negative,2,tra
25.0,26.0,48.0,5.0,39.0,32.0,42.0, negative,2,tra
24.0,41.0,48.0,5.0,49.0,23.0,34.0, negative,2,tra
17.0,39.0,48.0,5.0,53.0,3.0,39.0, negative,2,tra
4.0,31.0,48.0,5.0,41.0,29.0,39.0, negative,2,tra
61.0,36.0,48.0,5.0,49.0,35.0,44.0, negative,2,tra
34.0,51.0,48.0,5.0,44.0,37.0,46.0, negative,2,tra
28.0,33.0,48.0,5.0,45.0,22.0,33.0, negative,2,tra
4.0,46.0,48.0,5.0,42.0,35.0,44.0, negative,2,tra
23.0,34.0,48.0,5.0,43.0,26.0,37.0, negative,2,tra
0.0,38.0,48.0,5.0,42.0,48.0,55.0, negative,2,tra
39.0,31.0,48.0,5.0,38.0,34.0,43.0, negative,2,tra
3.0,44.0,48.0,5.0,49.0,22.0,33.0, negative,2,tra
27.0,3.0,48.0,5.0,71.0,28.0,39.0, negative,2,tra
17.0,52.0,48.0,5.0,49.0,37.0,46.0, negative,2,tra
36.0,42.0,48.0,5.0,53.0,32.0,41.0, negative,2,tra
26.0,4.0,48.0,5.0,36.0,26.0,37.0, negative,2,tra
4.0,41.0,48.0,5.0,55.0,22.0,33.0, negative,2,tra
44.0,35.0,48.0,5.0,44.0,52.0,59.0, negative,2,tra
27.0,42.0,48.0,5.0,37.0,38.0,43.0, negative,2,tra
16.0,43.0,48.0,5.0,54.0,27.0,37.0, negative,2,tra
75.0,55.0,1.0,1.0,4.0,47.0,3.0, negative,2,tra
7.0,39.0,1.0,5.0,51.0,82.0,84.0, negative,2,tra
72.0,42.0,48.0,5.0,65.0,77.0,79.0, negative,2,tra
79.0,41.0,48.0,5.0,66.0,81.0,83.0, negative,2,tra
83.0,48.0,48.0,5.0,65.0,76.0,79.0, negative,2,tra
78.0,33.0,48.0,5.0,57.0,77.0,79.0, negative,2,tra
75.0,37.0,48.0,5.0,64.0,7.0,74.0, negative,2,tra
59.0,29.0,48.0,5.0,64.0,75.0,77.0, negative,2,tra
67.0,37.0,48.0,5.0,54.0,64.0,68.0, negative,2,tra
76.0,71.0,48.0,5.0,5.0,71.0,75.0, negative,2,tra
84.0,49.0,48.0,5.0,55.0,78.0,74.0, negative,2,tra
77.0,55.0,48.0,5.0,51.0,78.0,74.0, negative,2,tra
81.0,44.0,48.0,5.0,42.0,67.0,68.0, negative,2,tra
58.0,6.0,48.0,5.0,59.0,73.0,76.0, negative,2,tra
63.0,42.0,48.0,5.0,48.0,77.0,8.0, negative,2,tra
62.0,42.0,48.0,5.0,58.0,79.0,81.0, negative,2,tra
86.0,39.0,48.0,5.0,59.0,89.0,9.0, negative,2,tra
81.0,53.0,48.0,5.0,57.0,87.0,88.0, negative,2,tra
47.0,46.0,48.0,5.0,62.0,74.0,77.0, negative,2,tra
76.0,41.0,48.0,5.0,5.0,59.0,62.0, negative,2,tra
7.0,53.0,48.0,5.0,7.0,86.0,87.0, negative,2,tra
64.0,45.0,48.0,5.0,67.0,61.0,66.0, negative,2,tra
81.0,52.0,48.0,5.0,57.0,78.0,8.0, negative,2,tra
73.0,26.0,48.0,5.0,57.0,75.0,78.0, negative,2,tra
49.0,61.0,1.0,5.0,56.0,71.0,74.0, negative,2,tra
88.0,42.0,48.0,5.0,52.0,73.0,75.0, negative,2,tra
84.0,54.0,48.0,5.0,75.0,92.0,7.0, negative,2,tra
63.0,51.0,48.0,5.0,64.0,72.0,76.0, negative,2,tra
86.0,55.0,48.0,5.0,63.0,81.0,83.0, negative,2,tra
79.0,54.0,48.0,5.0,5.0,66.0,68.0, negative,2,tra
57.0,38.0,48.0,5.0,6.0,49.0,33.0, negative,2,tra
78.0,44.0,48.0,5.0,45.0,73.0,68.0, negative,2,tra
21.0,34.0,48.0,5.0,51.0,28.0,39.0, negative,1,tst
41.0,57.0,48.0,5.0,39.0,21.0,32.0, negative,1,tst
31.0,23.0,48.0,5.0,73.0,5.0,14.0, negative,1,tst
25.0,4.0,48.0,5.0,47.0,33.0,42.0, negative,1,tst
4.0,29.0,48.0,5.0,42.0,35.0,44.0, negative,1,tst
32.0,42.0,48.0,5.0,35.0,28.0,38.0, negative,1,tst
47.0,47.0,48.0,5.0,22.0,16.0,26.0, negative,1,tst
42.0,38.0,48.0,5.0,54.0,34.0,43.0, negative,1,tst
18.0,3.0,48.0,5.0,46.0,24.0,35.0, negative,1,tst
47.0,29.0,48.0,5.0,51.0,33.0,43.0, negative,1,tst
44.0,51.0,48.0,5.0,47.0,26.0,36.0, negative,1,tst
42.0,3.0,48.0,5.0,48.0,26.0,36.0, negative,1,tst
34.0,55.0,48.0,5.0,58.0,31.0,41.0, negative,1,tst
5.0,49.0,48.0,5.0,49.0,46.0,53.0, negative,1,tst
5.0,51.0,48.0,5.0,27.0,23.0,34.0, negative,1,tst
4.0,42.0,48.0,5.0,37.0,27.0,27.0, negative,1,tst
33.0,47.0,48.0,5.0,53.0,18.0,29.0, negative,1,tst
44.0,49.0,48.0,5.0,39.0,38.0,4.0, negative,1,tst
49.0,43.0,48.0,5.0,49.0,3.0,4.0, negative,1,tst
32.0,33.0,48.0,5.0,6.0,6.0,2.0, negative,1,tst
38.0,44.0,48.0,5.0,43.0,2.0,31.0, negative,1,tst
51.0,49.0,48.0,5.0,53.0,14.0,26.0, negative,1,tst
3.0,44.0,48.0,5.0,49.0,22.0,33.0, negative,1,tst
27.0,3.0,48.0,5.0,71.0,28.0,39.0, negative,1,tst
17.0,52.0,48.0,5.0,49.0,37.0,46.0, negative,1,tst
36.0,42.0,48.0,5.0,53.0,32.0,41.0, negative,1,tst
26.0,4.0,48.0,5.0,36.0,26.0,37.0, negative,1,tst
7.0,39.0,1.0,5.0,51.0,82.0,84.0, negative,1,tst
67.0,37.0,48.0,5.0,54.0,64.0,68.0, negative,1,tst
76.0,71.0,48.0,5.0,5.0,71.0,75.0, negative,1,tst
77.0,55.0,48.0,5.0,51.0,78.0,74.0, negative,1,tst
86.0,39.0,48.0,5.0,59.0,89.0,9.0, negative,1,tst
47.0,46.0,48.0,5.0,62.0,74.0,77.0, negative,1,tst
64.0,45.0,48.0,5.0,67.0,61.0,66.0, negative,1,tst
81.0,52.0,48.0,5.0,57.0,78.0,8.0, negative,1,tst
57.0,38.0,48.0,5.0,6.0,49.0,33.0, negative,1,tst
75.0,76.0,48.0,5.0,83.0,57.0,3.0, positive,1,tst
74.0,78.0,48.0,5.0,75.0,54.0,15.0, positive,1,tst
52.0,81.0,48.0,5.0,72.0,38.0,38.0, positive,1,tst
69.0,59.0,48.0,5.0,77.0,39.0,21.0, positive,1,tst
78.0,68.0,48.0,5.0,83.0,4.0,29.0, positive,1,tst
63.0,69.0,48.0,5.0,65.0,41.0,28.0, positive,1,tst
67.0,88.0,48.0,5.0,73.0,5.0,25.0, positive,1,tst
61.0,75.0,48.0,5.0,51.0,33.0,33.0, positive,1,tst
67.0,84.0,48.0,5.0,74.0,54.0,37.0, positive,1,tst
74.0,9.0,48.0,5.0,57.0,53.0,29.0, positive,1,tst
73.0,84.0,48.0,5.0,86.0,58.0,29.0, positive,1,tst
77.0,57.0,48.0,5.0,88.0,53.0,2.0, positive,1,tst
68.0,76.0,48.0,5.0,84.0,45.0,27.0, positive,1,tst
56.0,68.0,48.0,5.0,77.0,36.0,45.0, positive,1,tst
65.0,51.0,48.0,5.0,66.0,54.0,33.0, positive,1,tst
64.0,57.0,48.0,5.0,7.0,33.0,26.0, positive,1,tst
6.0,76.0,1.0,5.0,77.0,59.0,52.0, positive,1,tst
63.0,49.0,48.0,5.0,79.0,45.0,28.0, positive,1,tst
71.0,71.0,48.0,5.0,68.0,43.0,36.0, positive,1,tst
68.0,63.0,48.0,5.0,73.0,4.0,3.0, positive,1,tst
7.0,4.0,48.0,5.0,54.0,35.0,44.0, negative,5,tra
56.0,4.0,48.0,5.0,49.0,37.0,46.0, negative,5,tra
59.0,49.0,48.0,5.0,52.0,45.0,36.0, negative,5,tra
23.0,32.0,48.0,5.0,55.0,25.0,35.0, negative,5,tra
67.0,39.0,48.0,5.0,36.0,38.0,46.0, negative,5,tra
21.0,34.0,48.0,5.0,51.0,28.0,39.0, negative,5,tra
42.0,4.0,48.0,5.0,56.0,18.0,3.0, negative,5,tra
42.0,24.0,48.0,5.0,57.0,27.0,37.0, negative,5,tra
25.0,48.0,48.0,5.0,44.0,17.0,29.0, negative,5,tra
39.0,32.0,48.0,5.0,46.0,24.0,35.0, negative,5,tra
22.0,43.0,48.0,5.0,48.0,16.0,28.0, negative,5,tra
34.0,45.0,48.0,5.0,38.0,24.0,35.0, negative,5,tra
23.0,4.0,48.0,5.0,39.0,28.0,38.0, negative,5,tra
41.0,57.0,48.0,5.0,39.0,21.0,32.0, negative,5,tra
31.0,23.0,48.0,5.0,73.0,5.0,14.0, negative,5,tra
51.0,54.0,48.0,5.0,41.0,34.0,43.0, negative,5,tra
3.0,16.0,48.0,5.0,56.0,11.0,23.0, negative,5,tra
36.0,39.0,48.0,5.0,48.0,22.0,23.0, negative,5,tra
29.0,37.0,48.0,5.0,48.0,44.0,52.0, negative,5,tra
25.0,4.0,48.0,5.0,47.0,33.0,42.0, negative,5,tra
21.0,51.0,48.0,5.0,5.0,32.0,41.0, negative,5,tra
43.0,37.0,48.0,5.0,53.0,35.0,44.0, negative,5,tra
43.0,39.0,48.0,5.0,47.0,31.0,41.0, negative,5,tra
53.0,38.0,48.0,5.0,44.0,26.0,36.0, negative,5,tra
34.0,33.0,48.0,5.0,38.0,35.0,44.0, negative,5,tra
56.0,51.0,48.0,5.0,34.0,37.0,46.0, negative,5,tra
4.0,29.0,48.0,5.0,42.0,35.0,44.0, negative,5,tra
36.0,54.0,48.0,5.0,41.0,38.0,46.0, negative,5,tra
29.0,52.0,48.0,5.0,42.0,29.0,39.0, negative,5,tra
65.0,47.0,48.0,5.0,59.0,3.0,4.0, negative,5,tra
32.0,42.0,48.0,5.0,35.0,28.0,38.0, negative,5,tra
38.0,46.0,48.0,5.0,48.0,22.0,29.0, negative,5,tra
33.0,45.0,48.0,5.0,52.0,32.0,41.0, negative,5,tra
3.0,37.0,48.0,5.0,59.0,41.0,49.0, negative,5,tra
17.0,38.0,48.0,5.0,45.0,42.0,5.0, negative,5,tra
44.0,35.0,48.0,5.0,55.0,55.0,61.0, negative,5,tra
43.0,4.0,48.0,5.0,39.0,28.0,39.0, negative,5,tra
42.0,35.0,48.0,5.0,58.0,15.0,27.0, negative,5,tra
29.0,3.0,48.0,5.0,45.0,3.0,17.0, negative,5,tra
22.0,36.0,48.0,5.0,35.0,39.0,47.0, negative,5,tra
23.0,58.0,48.0,5.0,37.0,53.0,59.0, negative,5,tra
47.0,47.0,48.0,5.0,22.0,16.0,26.0, negative,5,tra
51.0,37.0,48.0,5.0,35.0,36.0,45.0, negative,5,tra
4.0,35.0,48.0,5.0,45.0,33.0,42.0, negative,5,tra
42.0,38.0,48.0,5.0,54.0,34.0,43.0, negative,5,tra
36.0,41.0,48.0,5.0,48.0,47.0,54.0, negative,5,tra
18.0,3.0,48.0,5.0,46.0,24.0,35.0, negative,5,tra
47.0,29.0,48.0,5.0,51.0,33.0,43.0, negative,5,tra
25.0,37.0,48.0,5.0,41.0,33.0,42.0, negative,5,tra
25.0,37.0,48.0,5.0,43.0,26.0,36.0, negative,5,tra
35.0,48.0,48.0,5.0,56.0,4.0,48.0, negative,5,tra
26.0,26.0,48.0,5.0,34.0,25.0,35.0, negative,5,tra
44.0,51.0,48.0,5.0,47.0,26.0,36.0, negative,5,tra
37.0,5.0,48.0,5.0,42.0,36.0,45.0, negative,5,tra
44.0,42.0,48.0,5.0,42.0,25.0,2.0, negative,5,tra
42.0,3.0,48.0,5.0,48.0,26.0,36.0, negative,5,tra
48.0,42.0,48.0,5.0,45.0,25.0,35.0, negative,5,tra
41.0,48.0,48.0,5.0,51.0,44.0,51.0, negative,5,tra
29.0,41.0,48.0,5.0,48.0,38.0,46.0, negative,5,tra
34.0,28.0,48.0,5.0,41.0,35.0,44.0, negative,5,tra
41.0,43.0,48.0,5.0,45.0,31.0,41.0, negative,5,tra
29.0,47.0,48.0,5.0,41.0,23.0,34.0, negative,5,tra
34.0,55.0,48.0,5.0,58.0,31.0,41.0, negative,5,tra
