7, 16, 112, 2.286, 0.304, 0.955, 1.13, 34, 107, 30, negative
6, 7, 42, 1.167, 0.262, 0.786, 1.38, 11, 33, 8, negative
9, 29, 261, 3.222, 0.234, 0.889, 1.39, 61, 232, 44, negative
9, 49, 441, 5.444, 0.247, 0.721, 1.51, 109, 318, 72, negative
8, 57, 456, 7.125, 0.268, 0.798, 1.45, 122, 364, 84, negative
8, 54, 432, 6.75, 0.275, 0.778, 1.37, 119, 336, 87, negative
7, 19, 133, 2.714, 0.398, 0.977, 1.77, 53, 130, 30, negative
7, 18, 126, 2.571, 0.27, 0.825, 1.31, 34, 104, 26, negative
7, 40, 280, 5.714, 0.336, 0.782, 1.47, 94, 219, 64, negative
7, 20, 140, 2.857, 0.257, 0.879, 1.13, 36, 123, 32, negative
5, 24, 120, 4.8, 0.375, 0.95, 1.45, 45, 114, 31, negative
9, 54, 486, 6.0, 0.191, 0.741, 1.24, 93, 360, 75, negative
9, 39, 351, 4.333, 0.239, 0.624, 1.53, 84, 219, 55, negative
7, 35, 245, 5.0, 0.302, 0.939, 1.48, 74, 230, 50, negative
7, 54, 378, 7.714, 0.235, 0.799, 1.53, 89, 302, 58, negative
7, 17, 119, 2.429, 0.227, 0.891, 1.5, 27, 106, 18, negative
7, 11, 77, 1.571, 0.286, 0.909, 1.29, 22, 70, 17, negative
10, 13, 130, 1.3, 0.231, 0.8, 1.76, 30, 104, 17, negative
6, 11, 66, 1.833, 0.364, 0.955, 1.33, 24, 63, 18, negative
8, 30, 240, 3.75, 0.225, 0.671, 1.23, 54, 161, 44, negative
7, 13, 91, 1.857, 0.341, 0.846, 1.82, 31, 77, 17, negative
7, 27, 189, 3.857, 0.37, 0.841, 1.79, 70, 159, 39, negative
7, 11, 77, 1.571, 0.364, 0.922, 2.0, 28, 71, 14, negative
6, 28, 168, 4.667, 0.369, 0.78, 1.77, 62, 131, 35, negative
5, 13, 65, 2.6, 0.477, 0.938, 1.48, 31, 61, 21, negative
7, 11, 77, 1.571, 0.247, 0.61, 1.36, 19, 47, 14, negative
7, 27, 189, 3.857, 0.286, 1.0, 1.32, 54, 189, 41, negative
7, 21, 147, 3.0, 0.333, 0.789, 1.4, 49, 116, 35, negative
7, 20, 140, 2.857, 0.257, 0.75, 1.33, 36, 105, 27, negative
5, 19, 95, 3.8, 0.389, 0.895, 1.32, 37, 85, 28, negative
10, 33, 330, 3.3, 0.182, 0.564, 1.4, 60, 186, 43, negative
7, 6, 42, 0.857, 0.381, 1.0, 2.29, 16, 42, 7, negative
8, 15, 120, 1.875, 0.267, 0.908, 1.23, 32, 109, 26, negative
7, 38, 266, 5.429, 0.338, 0.729, 1.55, 90, 194, 58, negative
7, 36, 252, 5.143, 0.302, 0.873, 1.36, 76, 220, 56, negative
7, 30, 210, 4.286, 0.338, 0.762, 1.54, 71, 160, 46, negative
6, 11, 66, 1.833, 0.348, 1.0, 1.53, 23, 66, 15, negative
6, 19, 114, 3.167, 0.307, 0.904, 1.59, 35, 103, 22, negative
7, 32, 224, 4.571, 0.272, 0.862, 1.53, 61, 193, 40, negative
6, 10, 60, 1.667, 0.317, 0.85, 1.19, 19, 51, 16, negative
7, 38, 266, 5.429, 0.286, 0.748, 1.69, 76, 199, 45, negative
7, 13, 91, 1.857, 0.33, 0.835, 1.58, 30, 76, 19, negative
10, 38, 380, 3.8, 0.187, 0.463, 1.37, 71, 176, 52, negative
7, 21, 147, 3.0, 0.306, 0.741, 1.67, 45, 109, 27, negative
6, 11, 66, 1.833, 0.333, 0.788, 1.47, 22, 52, 15, negative
7, 41, 287, 5.857, 0.341, 0.721, 1.58, 98, 207, 62, negative
7, 33, 231, 4.714, 0.264, 0.844, 1.2, 61, 195, 51, negative
7, 36, 252, 5.143, 0.278, 0.937, 1.25, 70, 236, 56, negative
6, 15, 90, 2.5, 0.267, 0.833, 2.0, 24, 75, 12, negative
6, 6, 36, 1.0, 0.417, 1.0, 1.88, 15, 36, 8, negative
5, 14, 70, 2.8, 0.386, 0.857, 1.69, 27, 60, 16, negative
7, 11, 77, 1.571, 0.312, 1.0, 1.33, 24, 77, 18, negative
7, 34, 238, 4.857, 0.298, 0.937, 1.31, 71, 223, 54, negative
7, 6, 42, 0.857, 0.333, 1.0, 1.4, 14, 42, 10, negative
7, 11, 77, 1.571, 0.39, 0.766, 1.76, 30, 59, 17, negative
8, 47, 376, 5.875, 0.266, 0.604, 1.56, 100, 227, 64, negative
8, 40, 320, 5.0, 0.213, 0.659, 1.24, 68, 211, 55, negative
6, 27, 162, 4.5, 0.241, 0.988, 1.11, 39, 160, 35, negative
7, 16, 112, 2.286, 0.259, 0.768, 2.07, 29, 86, 14, negative
10, 37, 370, 3.7, 0.154, 0.457, 1.39, 57, 169, 41, negative
9, 5, 45, 0.556, 0.244, 0.622, 1.83, 11, 28, 6, negative
7, 33, 231, 4.714, 0.346, 0.879, 1.36, 80, 203, 59, negative
7, 25, 175, 3.571, 0.303, 0.709, 1.51, 53, 124, 35, negative
7, 7, 49, 1.0, 0.306, 0.959, 1.67, 15, 47, 9, negative
6, 38, 228, 6.333, 0.377, 0.833, 1.51, 86, 190, 57, negative
7, 18, 126, 2.571, 0.238, 0.714, 1.15, 30, 90, 26, negative
5, 9, 45, 1.8, 0.333, 1.0, 1.88, 15, 45, 8, negative
6, 40, 240, 6.667, 0.296, 0.729, 1.37, 71, 175, 52, negative
9, 103, 927, 11.444, 0.243, 0.663, 1.42, 225, 615, 159, negative
5, 13, 65, 2.6, 0.431, 0.923, 1.87, 28, 60, 15, negative
6, 13, 78, 2.167, 0.308, 0.974, 1.41, 24, 76, 17, negative
7, 5, 35, 0.714, 0.429, 0.886, 2.5, 15, 31, 6, negative
6, 18, 108, 3.0, 0.315, 1.0, 1.62, 34, 108, 21, negative
5, 4, 20, 0.8, 0.45, 0.8, 3.0, 9, 16, 3, negative
7, 17, 119, 2.429, 0.361, 0.782, 1.65, 43, 93, 26, negative
9, 82, 738, 9.111, 0.245, 0.562, 1.48, 181, 415, 122, negative
9, 48, 432, 5.333, 0.227, 0.657, 1.42, 98, 284, 69, negative
7, 52, 364, 7.429, 0.266, 0.959, 1.21, 97, 349, 80, negative
6, 14, 84, 2.333, 0.298, 0.619, 1.79, 25, 52, 14, negative
7, 13, 91, 1.857, 0.374, 0.901, 1.7, 34, 82, 20, negative
7, 33, 231, 4.714, 0.351, 0.957, 1.45, 81, 221, 56, negative
6, 19, 114, 3.167, 0.316, 0.886, 1.8, 36, 101, 20, negative
8, 41, 328, 5.125, 0.21, 0.662, 1.44, 69, 217, 48, negative
8, 32, 256, 4.0, 0.207, 0.797, 1.23, 53, 204, 43, negative
9, 16, 144, 1.778, 0.208, 0.715, 1.5, 30, 103, 20, negative
9, 25, 225, 2.778, 0.249, 0.911, 1.51, 56, 205, 37, negative
9, 18, 162, 2.0, 0.241, 0.981, 1.44, 39, 159, 27, negative
9, 13, 117, 1.444, 0.308, 0.88, 1.71, 36, 103, 21, negative
9, 55, 495, 6.111, 0.255, 0.697, 1.38, 126, 345, 91, negative
7, 7, 49, 1.0, 0.388, 0.939, 1.9, 19, 46, 10, negative
7, 35, 245, 5.0, 0.347, 0.771, 1.52, 85, 189, 56, negative
7, 45, 315, 6.429, 0.238, 0.67, 1.15, 75, 211, 65, negative
7, 10, 70, 1.429, 0.343, 0.786, 1.33, 24, 55, 18, negative
5, 32, 160, 6.4, 0.419, 0.981, 1.31, 67, 157, 51, negative
9, 7, 63, 0.778, 0.286, 0.778, 2.0, 18, 49, 9, negative
7, 4, 28, 0.571, 0.321, 0.679, 9.0, 9, 19, 1, negative
7, 31, 217, 4.429, 0.313, 0.71, 1.51, 68, 154, 45, negative
7, 54, 378, 7.714, 0.304, 0.876, 1.26, 115, 331, 91, negative
7, 23, 161, 3.286, 0.447, 1.0, 1.95, 72, 161, 37, negative
6, 20, 120, 3.333, 0.258, 0.975, 1.29, 31, 117, 24, negative
7, 29, 203, 4.143, 0.281, 0.783, 1.33, 57, 159, 43, negative
7, 7, 49, 1.0, 0.306, 0.592, 2.14, 15, 29, 7, negative
9, 29, 261, 3.222, 0.188, 0.502, 1.48, 49, 131, 33, negative
5, 4, 20, 0.8, 0.45, 0.75, 2.25, 9, 15, 4, negative
8, 9, 72, 1.125, 0.361, 0.792, 1.53, 26, 57, 17, negative
7, 9, 63, 1.286, 0.429, 0.683, 2.45, 27, 43, 11, negative
11, 25, 275, 2.273, 0.276, 0.629, 1.9, 76, 173, 40, negative
7, 17, 119, 2.429, 0.429, 0.908, 1.89, 51, 108, 27, negative
5, 7, 35, 1.4, 0.543, 1.0, 2.11, 19, 35, 9, negative
8, 10, 80, 1.25, 0.475, 0.888, 2.92, 38, 71, 13, negative
8, 18, 144, 2.25, 0.424, 0.889, 2.03, 61, 128, 30, negative
8, 6, 48, 0.75, 0.458, 0.833, 2.75, 22, 40, 8, negative
14, 17, 238, 1.214, 0.113, 0.387, 1.8, 27, 92, 15, positive
22, 22, 484, 1.0, 0.107, 0.473, 1.79, 52, 229, 29, positive
16, 4, 64, 0.25, 0.156, 0.531, 5.0, 10, 34, 2, positive
8, 9, 72, 1.125, 0.458, 1.0, 3.0, 33, 72, 11, negative
8, 43, 344, 5.375, 0.398, 0.939, 2.4, 137, 323, 57, negative
8, 13, 104, 1.625, 0.423, 0.99, 1.76, 44, 103, 25, negative
8, 16, 128, 2.0, 0.383, 0.867, 1.96, 49, 111, 25, negative
6, 8, 48, 1.333, 0.542, 0.938, 2.0, 26, 45, 13, negative
36, 48, 1728, 1.333, 0.143, 0.437, 3.58, 247, 755, 69, positive
8, 4, 32, 0.5, 0.469, 0.875, 5.0, 15, 28, 3, negative
11, 32, 352, 2.909, 0.301, 0.895, 1.89, 106, 315, 56, negative
10, 42, 420, 4.2, 0.355, 0.862, 2.13, 149, 362, 70, negative
7, 46, 322, 6.571, 0.177, 0.304, 8.14, 57, 98, 7, positive
11, 15, 165, 1.364, 0.358, 0.752, 2.19, 59, 124, 27, negative
8, 24, 192, 3.0, 0.339, 0.917, 1.81, 65, 176, 36, negative
9, 116, 1044, 12.889, 0.339, 0.88, 1.86, 354, 919, 190, negative
8, 35, 280, 4.375, 0.382, 1.0, 2.02, 107, 280, 53, negative
8, 9, 72, 1.125, 0.431, 0.958, 2.07, 31, 69, 15, negative
9, 15, 135, 1.667, 0.407, 0.844, 2.29, 55, 114, 24, negative
8, 19, 152, 2.375, 0.368, 0.704, 2.33, 56, 107, 24, negative
11, 39, 429, 3.545, 0.317, 0.711, 2.47, 136, 305, 55, negative
8, 19, 152, 2.375, 0.355, 0.868, 1.74, 54, 132, 31, negative
9, 4, 36, 0.444, 0.25, 0.75, 9.0, 9, 27, 1, positive
10, 33, 330, 3.3, 0.318, 0.758, 2.33, 105, 250, 45, negative
6, 13, 78, 2.167, 0.103, 0.449, 4.0, 8, 35, 2, positive
54, 48, 2592, 0.889, 0.143, 0.264, 6.85, 370, 685, 54, positive
9, 47, 423, 5.222, 0.362, 0.905, 2.01, 153, 383, 76, negative
8, 10, 80, 1.25, 0.425, 0.925, 2.13, 34, 74, 16, negative
10, 41, 410, 4.1, 0.339, 0.832, 2.01, 139, 341, 69, negative
6, 6, 36, 1.0, 0.528, 0.917, 3.17, 19, 33, 6, negative
6, 47, 282, 7.833, 0.202, 0.202, 57.0, 57, 57, 1, positive
12, 271, 3252, 22.583, 0.259, 0.689, 1.99, 843, 2241, 423, negative
8, 21, 168, 2.625, 0.357, 0.911, 1.67, 60, 153, 36, negative
8, 30, 240, 3.75, 0.383, 0.983, 1.88, 92, 236, 49, negative
11, 29, 319, 2.636, 0.298, 0.752, 2.21, 95, 240, 43, negative
8, 15, 120, 1.875, 0.475, 0.992, 2.59, 57, 119, 22, negative
9, 22, 198, 2.444, 0.268, 0.596, 3.31, 53, 118, 16, negative
8, 9, 72, 1.125, 0.458, 0.986, 2.2, 33, 71, 15, negative
8, 16, 128, 2.0, 0.375, 0.93, 2.09, 48, 119, 23, negative
6, 4, 24, 0.667, 0.625, 0.792, 5.0, 15, 19, 3, negative
8, 21, 168, 2.625, 0.435, 1.0, 1.97, 73, 168, 37, negative
9, 27, 243, 3.0, 0.358, 0.856, 1.85, 87, 208, 47, negative
11, 86, 946, 7.818, 0.297, 0.748, 1.95, 281, 708, 144, negative
8, 50, 400, 6.25, 0.428, 0.74, 2.31, 171, 296, 74, negative
10, 28, 280, 2.8, 0.375, 0.657, 2.33, 105, 184, 45, negative
9, 37, 333, 4.111, 0.333, 0.655, 2.22, 111, 218, 50, negative
8, 5, 40, 0.625, 0.45, 1.0, 3.0, 18, 40, 6, negative
11, 44, 484, 4.0, 0.308, 0.818, 2.01, 149, 396, 74, negative
11, 31, 341, 2.818, 0.323, 0.83, 2.08, 110, 283, 53, negative
10, 25, 250, 2.5, 0.408, 0.68, 2.43, 102, 170, 42, negative
10, 47, 470, 4.7, 0.338, 0.698, 2.3, 159, 328, 69, negative
12, 272, 3264, 22.667, 0.249, 0.602, 2.01, 812, 1965, 404, negative
11, 240, 2640, 21.818, 0.27, 0.634, 2.05, 714, 1674, 348, negative
8, 13, 104, 1.625, 0.394, 0.913, 2.28, 41, 95, 18, negative
8, 26, 208, 3.25, 0.394, 1.0, 2.16, 82, 208, 38, negative
10, 25, 250, 2.5, 0.392, 0.808, 2.51, 98, 202, 39, negative
9, 19, 171, 2.111, 0.386, 0.912, 2.2, 66, 156, 30, negative
8, 34, 272, 4.25, 0.419, 0.783, 2.0, 114, 213, 57, negative
11, 32, 352, 2.909, 0.332, 0.815, 1.86, 117, 287, 63, negative
11, 36, 396, 3.273, 0.283, 0.79, 2.07, 112, 313, 54, negative
10, 21, 210, 2.1, 0.3, 0.81, 1.91, 63, 170, 33, negative
11, 51, 561, 4.636, 0.294, 0.824, 2.06, 165, 462, 80, negative
8, 27, 216, 3.375, 0.407, 1.0, 2.05, 88, 216, 43, negative
8, 14, 112, 1.75, 0.446, 1.0, 2.17, 50, 112, 23, negative
8, 39, 312, 4.875, 0.388, 0.933, 2.2, 121, 291, 55, negative
11, 52, 572, 4.727, 0.262, 0.858, 1.79, 150, 491, 84, negative
10, 26, 260, 2.6, 0.296, 0.942, 2.2, 77, 245, 35, negative
10, 28, 280, 2.8, 0.293, 0.8, 2.0, 82, 224, 41, negative
10, 18, 180, 1.8, 0.383, 1.0, 2.3, 69, 180, 30, negative
9, 43, 387, 4.778, 0.3, 0.713, 1.78, 116, 276, 65, negative
8, 69, 552, 8.625, 0.366, 0.897, 1.94, 202, 495, 104, negative
8, 14, 112, 1.75, 0.42, 0.759, 2.04, 47, 85, 23, negative
8, 22, 176, 2.75, 0.477, 1.0, 2.27, 84, 176, 37, negative
8, 21, 168, 2.625, 0.357, 0.964, 2.07, 60, 162, 29, negative
9, 26, 234, 2.889, 0.342, 0.821, 2.35, 80, 192, 34, negative
9, 24, 216, 2.667, 0.352, 0.722, 2.17, 76, 156, 35, negative
8, 31, 248, 3.875, 0.415, 1.0, 1.87, 103, 248, 55, negative
9, 12, 108, 1.333, 0.491, 0.889, 2.41, 53, 96, 22, negative
8, 16, 128, 2.0, 0.461, 0.93, 2.57, 59, 119, 23, negative
10, 69, 690, 6.9, 0.277, 0.68, 1.85, 191, 469, 103, negative
10, 145, 1450, 14.5, 0.278, 0.724, 1.9, 403, 1050, 212, negative
11, 272, 2992, 24.727, 0.26, 0.681, 1.82, 778, 2038, 428, negative
8, 39, 312, 4.875, 0.282, 0.747, 2.0, 88, 233, 44, negative
8, 7, 56, 0.875, 0.464, 1.0, 2.36, 26, 56, 11, negative
8, 32, 256, 4.0, 0.352, 0.973, 1.8, 90, 249, 50, negative
8, 45, 360, 5.625, 0.367, 0.783, 1.89, 132, 282, 70, negative
8, 16, 128, 2.0, 0.344, 0.742, 1.52, 44, 95, 29, negative
8, 8, 64, 1.0, 0.359, 0.766, 1.64, 23, 49, 14, negative
8, 22, 176, 2.75, 0.392, 0.778, 2.3, 69, 137, 30, negative
8, 33, 264, 4.125, 0.424, 0.867, 2.24, 112, 229, 50, negative
11, 40, 440, 3.636, 0.27, 0.618, 1.8, 119, 272, 66, negative
8, 12, 96, 1.5, 0.396, 0.927, 1.65, 38, 89, 23, negative
8, 10, 80, 1.25, 0.4, 1.0, 1.88, 32, 80, 17, negative
8, 28, 224, 3.5, 0.406, 0.777, 2.07, 91, 174, 44, negative
8, 13, 104, 1.625, 0.413, 1.0, 1.95, 43, 104, 22, negative
11, 33, 363, 3.0, 0.278, 0.73, 2.1, 101, 265, 48, negative
8, 38, 304, 4.75, 0.408, 0.964, 1.65, 124, 293, 75, negative
8, 26, 208, 3.25, 0.409, 0.933, 2.18, 85, 194, 39, negative
10, 52, 520, 5.2, 0.306, 0.688, 1.96, 159, 358, 81, negative
11, 146, 1606, 13.273, 0.238, 0.58, 1.83, 383, 932, 209, negative
12, 272, 3264, 22.667, 0.219, 0.589, 1.8, 715, 1922, 397, negative
10, 13, 130, 1.3, 0.315, 0.915, 2.41, 41, 119, 17, negative
8, 9, 72, 1.125, 0.417, 1.0, 2.31, 30, 72, 13, negative
9, 105, 945, 11.667, 0.236, 0.579, 1.91, 223, 547, 117, negative
9, 101, 909, 11.222, 0.256, 0.688, 1.71, 233, 625, 136, negative
7, 109, 763, 15.571, 0.283, 0.543, 1.93, 216, 414, 112, negative
8, 19, 152, 2.375, 0.388, 0.664, 2.19, 59, 101, 27, negative
7, 7, 49, 1.0, 0.286, 0.571, 3.5, 14, 28, 4, negative
11, 154, 1694, 14.0, 0.187, 0.522, 1.94, 317, 884, 163, negative
6, 17, 102, 2.833, 0.137, 0.627, 2.8, 14, 64, 5, positive
10, 12, 120, 1.2, 0.35, 0.867, 2.33, 42, 104, 18, negative
10, 55, 550, 5.5, 0.295, 0.756, 1.98, 162, 416, 82, negative
10, 51, 510, 5.1, 0.28, 0.814, 1.66, 143, 415, 86, negative
4, 2, 8, 0.5, 0.875, 0.875, 7.0, 7, 7, 1, negative
10, 9, 90, 0.9, 0.333, 0.878, 2.5, 30, 79, 12, negative
7, 10, 70, 1.429, 0.386, 0.914, 2.08, 27, 64, 13, negative
8, 16, 128, 2.0, 0.328, 0.961, 1.91, 42, 123, 22, negative
5, 13, 65, 2.6, 0.554, 0.8, 2.57, 36, 52, 14, negative
7, 20, 140, 2.857, 0.421, 0.829, 2.46, 59, 116, 24, negative
5, 17, 85, 3.4, 0.576, 0.953, 2.33, 49, 81, 21, negative
10, 145, 1450, 14.5, 0.268, 0.747, 1.83, 389, 1083, 213, negative
10, 261, 2610, 26.1, 0.259, 0.767, 1.74, 676, 2001, 388, negative
8, 32, 256, 4.0, 0.375, 0.801, 2.04, 96, 205, 47, negative
6, 14, 84, 2.333, 0.512, 1.0, 3.07, 43, 84, 14, negative
8, 23, 184, 2.875, 0.348, 0.723, 2.0, 64, 133, 32, negative
34, 27, 918, 0.794, 0.219, 0.554, 3.09, 201, 509, 65, positive
10, 31, 310, 3.1, 0.316, 0.752, 1.66, 98, 233, 59, negative
10, 103, 1030, 10.3, 0.25, 0.61, 1.77, 258, 628, 146, negative
10, 28, 280, 2.8, 0.343, 0.975, 2.13, 96, 273, 45, negative
10, 8, 80, 0.8, 0.313, 0.9, 1.56, 25, 72, 16, negative
6, 3, 18, 0.5, 0.556, 0.556, 10.0, 10, 10, 1, negative
11, 221, 2431, 20.091, 0.25, 0.544, 1.95, 607, 1323, 312, negative
10, 33, 330, 3.3, 0.352, 0.745, 2.07, 116, 246, 56, negative
8, 7, 56, 0.875, 0.5, 0.786, 3.11, 28, 44, 9, negative
7, 4, 28, 0.571, 0.5, 1.0, 2.33, 14, 28, 6, negative
6, 30, 180, 5.0, 0.45, 0.833, 3.12, 81, 150, 26, negative
5, 11, 55, 2.2, 0.6, 0.818, 2.75, 33, 45, 12, negative
5, 13, 65, 2.6, 0.554, 0.8, 3.0, 36, 52, 12, negative
8, 10, 80, 1.25, 0.35, 0.763, 1.75, 28, 61, 16, negative
8, 22, 176, 2.75, 0.295, 0.483, 2.6, 52, 85, 20, negative
8, 36, 288, 4.5, 0.299, 0.531, 2.21, 86, 153, 39, negative
6, 16, 96, 2.667, 0.281, 0.542, 2.45, 27, 52, 11, negative
8, 34, 272, 4.25, 0.36, 0.717, 1.88, 98, 195, 52, negative
8, 12, 96, 1.5, 0.396, 0.99, 1.9, 38, 95, 20, negative
8, 15, 120, 1.875, 0.475, 1.0, 2.38, 57, 120, 24, negative
8, 12, 96, 1.5, 0.438, 1.0, 2.1, 42, 96, 20, negative
10, 9, 90, 0.9, 0.356, 0.933, 1.6, 32, 84, 20, negative
5, 30, 150, 6.0, 0.587, 0.96, 2.44, 88, 144, 36, negative
10, 7, 70, 0.7, 0.357, 0.757, 2.78, 25, 53, 9, negative
10, 20, 200, 2.0, 0.32, 0.61, 2.13, 64, 122, 30, negative
8, 19, 152, 2.375, 0.434, 0.664, 3.0, 66, 101, 22, negative
10, 33, 330, 3.3, 0.342, 0.927, 1.66, 113, 306, 68, negative
10, 16, 160, 1.6, 0.338, 0.888, 2.08, 54, 142, 26, negative
6, 12, 72, 2.0, 0.375, 0.958, 1.93, 27, 69, 14, negative
11, 19, 209, 1.727, 0.306, 0.789, 2.46, 64, 165, 26, negative
8, 8, 64, 1.0, 0.469, 0.844, 2.73, 30, 54, 11, negative
8, 29, 232, 3.625, 0.401, 0.884, 2.38, 93, 205, 39, negative
8, 14, 112, 1.75, 0.393, 0.705, 2.32, 44, 79, 19, negative
10, 25, 250, 2.5, 0.34, 0.816, 1.89, 85, 204, 45, negative
8, 12, 96, 1.5, 0.385, 0.896, 1.68, 37, 86, 22, negative
10, 30, 300, 3.0, 0.357, 0.87, 2.14, 107, 261, 50, negative
6, 18, 108, 3.0, 0.491, 0.88, 2.04, 53, 95, 26, negative
8, 24, 192, 3.0, 0.318, 0.688, 2.65, 61, 132, 23, negative
7, 27, 189, 3.857, 0.402, 0.746, 1.81, 76, 141, 42, negative
10, 30, 300, 3.0, 0.333, 0.93, 1.79, 100, 279, 56, negative
8, 40, 320, 5.0, 0.372, 0.919, 1.75, 119, 294, 68, negative
8, 16, 128, 2.0, 0.359, 0.781, 2.0, 46, 100, 23, negative
8, 12, 96, 1.5, 0.396, 0.969, 1.65, 38, 93, 23, negative
8, 49, 392, 6.125, 0.413, 0.76, 1.93, 162, 298, 84, negative
9, 89, 801, 9.889, 0.3, 0.559, 2.18, 240, 448, 110, negative
8, 10, 80, 1.25, 0.325, 0.913, 1.53, 26, 73, 17, negative
8, 31, 248, 3.875, 0.375, 0.722, 2.02, 93, 179, 46, negative
8, 25, 200, 3.125, 0.415, 1.0, 1.89, 83, 200, 44, negative
8, 12, 96, 1.5, 0.417, 0.927, 1.74, 40, 89, 23, negative
8, 39, 312, 4.875, 0.369, 0.99, 2.05, 115, 309, 56, negative
8, 9, 72, 1.125, 0.431, 1.0, 2.38, 31, 72, 13, negative
10, 99, 990, 9.9, 0.264, 0.774, 1.92, 261, 766, 136, negative
8, 16, 128, 2.0, 0.344, 0.898, 1.91, 44, 115, 23, negative
8, 24, 192, 3.0, 0.323, 0.688, 2.21, 62, 132, 28, negative
10, 39, 390, 3.9, 0.308, 0.721, 1.69, 120, 281, 71, negative
8, 33, 264, 4.125, 0.356, 0.705, 2.0, 94, 186, 47, negative
8, 25, 200, 3.125, 0.31, 0.67, 1.63, 62, 134, 38, negative
7, 18, 126, 2.571, 0.357, 0.865, 2.14, 45, 109, 21, negative
10, 63, 630, 6.3, 0.298, 0.795, 1.72, 188, 501, 109, negative
10, 261, 2610, 26.1, 0.269, 0.713, 1.81, 701, 1860, 388, negative
8, 13, 104, 1.625, 0.452, 0.971, 1.96, 47, 101, 24, negative
8, 4, 32, 0.5, 0.594, 1.0, 2.71, 19, 32, 7, negative
10, 41, 410, 4.1, 0.324, 0.81, 1.87, 133, 332, 71, negative
8, 22, 176, 2.75, 0.375, 0.909, 1.78, 66, 160, 37, negative
7, 53, 371, 7.571, 0.342, 0.58, 2.4, 127, 215, 53, negative
8, 33, 264, 4.125, 0.436, 0.886, 1.89, 115, 234, 61, negative
9, 42, 378, 4.667, 0.325, 0.823, 1.71, 123, 311, 72, negative
5, 27, 135, 5.4, 0.548, 1.0, 2.18, 74, 135, 34, negative
5, 7, 35, 1.4, 0.6, 1.0, 2.33, 21, 35, 9, negative
8, 26, 208, 3.25, 0.37, 0.822, 1.75, 77, 171, 44, negative
8, 15, 120, 1.875, 0.425, 0.925, 1.96, 51, 111, 26, negative
8, 63, 504, 7.875, 0.333, 0.734, 1.58, 168, 370, 106, negative
6, 8, 48, 1.333, 0.5, 1.0, 2.18, 24, 48, 11, negative
10, 171, 1710, 17.1, 0.126, 0.452, 1.78, 215, 773, 121, negative
10, 44, 440, 4.4, 0.35, 0.957, 1.9, 154, 421, 81, negative
8, 9, 72, 1.125, 0.389, 0.792, 2.0, 28, 57, 14, negative
10, 36, 360, 3.6, 0.264, 0.711, 1.86, 95, 256, 51, negative
11, 97, 1067, 8.818, 0.266, 0.635, 2.04, 284, 678, 139, negative
10, 14, 140, 1.4, 0.314, 0.9, 1.91, 44, 126, 23, negative
10, 40, 400, 4.0, 0.295, 0.683, 2.07, 118, 273, 57, negative
8, 38, 304, 4.75, 0.339, 0.766, 1.75, 103, 233, 59, negative
10, 23, 230, 2.3, 0.343, 0.791, 1.88, 79, 182, 42, negative
8, 168, 1344, 21.0, 0.32, 0.909, 1.76, 430, 1222, 245, negative
7, 31, 217, 4.429, 0.396, 0.862, 2.1, 86, 187, 41, negative
7, 3, 21, 0.429, 0.571, 1.0, 3.0, 12, 21, 4, negative
10, 39, 390, 3.9, 0.31, 0.779, 1.95, 121, 304, 62, negative
10, 22, 220, 2.2, 0.332, 0.714, 2.15, 73, 157, 34, negative
10, 45, 450, 4.5, 0.296, 0.584, 2.05, 133, 263, 65, negative
10, 100, 1000, 10.0, 0.267, 0.724, 1.82, 267, 724, 147, negative
8, 3, 24, 0.375, 0.5, 1.0, 3.0, 12, 24, 4, negative
8, 36, 288, 4.5, 0.323, 0.781, 1.86, 93, 225, 50, negative
10, 35, 350, 3.5, 0.091, 0.157, 2.67, 32, 55, 12, negative
7, 12, 84, 1.714, 0.405, 0.988, 1.62, 34, 83, 21, negative
7, 12, 84, 1.714, 0.452, 0.952, 2.0, 38, 80, 19, negative
12, 69, 828, 5.75, 0.407, 0.833, 3.15, 337, 690, 107, negative
27, 106, 2862, 3.926, 0.261, 0.478, 5.45, 747, 1368, 137, negative
28, 32, 896, 1.143, 0.459, 0.73, 5.96, 411, 654, 69, negative
9, 103, 927, 11.444, 0.369, 0.877, 2.55, 342, 813, 134, negative
9, 165, 1485, 18.333, 0.337, 0.713, 2.54, 501, 1059, 197, negative
3, 9, 27, 3.0, 0.296, 0.667, 2.0, 8, 18, 4, negative
1, 13, 13, 13.0, 0.769, 1.0, 5.0, 10, 13, 2, negative
9, 347, 3123, 38.556, 0.111, 0.433, 1.26, 347, 1351, 275, negative
7, 11, 77, 1.571, 0.234, 0.935, 1.64, 18, 72, 11, negative
8, 69, 552, 8.625, 0.098, 0.344, 1.38, 54, 190, 39, negative
6, 12, 72, 2.0, 0.292, 0.778, 1.62, 21, 56, 13, negative
7, 80, 560, 11.429, 0.102, 0.468, 1.39, 57, 262, 41, negative
7, 13, 91, 1.857, 0.198, 0.846, 2.25, 18, 77, 8, negative
8, 145, 1160, 18.125, 0.156, 0.773, 1.24, 181, 897, 146, negative
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, negative
5, 98, 490, 19.6, 0.341, 0.639, 2.14, 167, 313, 78, negative
24, 280, 6720, 11.667, 0.456, 0.913, 7.66, 3064, 6134, 400, negative
