@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vowel0/EWD3vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
229,0.0,2.0,9.0,1.0,6.0,8.0,4.0,8.0,5.0,5.0,6.0,3.0,2.0,' negativ
230,0.0,2.0,9.0,5.0,2.0,5.0,3.0,6.0,3.0,6.0,4.0,1.0,5.0,' negativ
231,0.0,2.0,9.0,3.0,1.0,8.0,7.0,8.0,1.0,2.0,2.0,3.0,6.0,' negativ
232,0.0,2.0,9.0,4.0,2.0,8.0,7.0,7.0,0.0,3.0,2.0,5.0,6.0,' negativ
233,0.0,2.0,9.0,8.0,2.0,6.0,4.0,6.0,1.0,5.0,3.0,3.0,6.0,' negativ
234,0.0,2.0,9.0,5.0,4.0,5.0,2.0,4.0,4.0,8.0,3.0,2.0,4.0,' negativ
235,0.0,2.0,9.0,4.0,2.0,5.0,5.0,6.0,4.0,6.0,2.0,2.0,5.0,' negativ
236,0.0,2.0,9.0,3.0,6.0,6.0,3.0,4.0,3.0,7.0,4.0,3.0,3.0,' negativ
237,0.0,2.0,9.0,2.0,7.0,7.0,3.0,2.0,1.0,5.0,6.0,5.0,4.0,' negativ
238,0.0,2.0,9.0,2.0,5.0,6.0,4.0,7.0,4.0,6.0,4.0,3.0,2.0,' negativ
239,0.0,2.0,9.0,1.0,6.0,9.0,3.0,7.0,5.0,4.0,6.0,3.0,1.0,' negativ
240,0.0,3.0,9.0,3.0,2.0,5.0,8.0,8.0,7.0,2.0,1.0,1.0,5.0,' negativ
241,0.0,3.0,9.0,6.0,1.0,3.0,7.0,7.0,5.0,3.0,2.0,3.0,6.0,' negativ
242,0.0,3.0,9.0,6.0,2.0,3.0,5.0,5.0,2.0,5.0,0.0,4.0,6.0,' negativ
243,0.0,3.0,9.0,5.0,4.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,' negativ
244,0.0,3.0,9.0,6.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,' negativ
245,0.0,3.0,9.0,4.0,5.0,4.0,3.0,4.0,3.0,7.0,4.0,5.0,2.0,' negativ
246,0.0,3.0,9.0,3.0,5.0,1.0,5.0,5.0,7.0,5.0,8.0,5.0,1.0,' negativ
247,0.0,3.0,9.0,1.0,6.0,2.0,5.0,7.0,3.0,6.0,3.0,4.0,0.0,' negativ
248,0.0,3.0,9.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,' negativ
249,0.0,3.0,9.0,3.0,1.0,5.0,8.0,8.0,8.0,3.0,1.0,1.0,5.0,' negativ
250,0.0,3.0,9.0,5.0,1.0,3.0,7.0,7.0,5.0,4.0,2.0,2.0,6.0,' negativ
251,0.0,3.0,9.0,6.0,2.0,3.0,5.0,5.0,3.0,5.0,0.0,4.0,6.0,' negativ
252,0.0,3.0,9.0,5.0,4.0,4.0,4.0,2.0,2.0,7.0,4.0,5.0,3.0,' negativ
253,0.0,3.0,9.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,' negativ
254,0.0,3.0,9.0,4.0,5.0,3.0,3.0,4.0,3.0,8.0,4.0,4.0,2.0,' negativ
255,0.0,3.0,9.0,3.0,5.0,3.0,5.0,5.0,6.0,4.0,8.0,6.0,1.0,' negativ
256,0.0,3.0,9.0,1.0,6.0,3.0,5.0,7.0,3.0,7.0,3.0,4.0,0.0,' negativ
257,0.0,3.0,9.0,4.0,1.0,5.0,8.0,8.0,8.0,4.0,3.0,0.0,5.0,' negativ
258,0.0,3.0,9.0,5.0,1.0,4.0,7.0,7.0,5.0,3.0,2.0,1.0,7.0,' negativ
259,0.0,3.0,9.0,6.0,2.0,3.0,5.0,5.0,3.0,5.0,0.0,4.0,5.0,' negativ
260,0.0,3.0,9.0,5.0,4.0,4.0,4.0,3.0,2.0,7.0,4.0,5.0,3.0,' negativ
261,0.0,3.0,9.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,' negativ
262,0.0,3.0,9.0,4.0,5.0,3.0,3.0,5.0,4.0,8.0,4.0,4.0,1.0,' negativ
263,0.0,3.0,9.0,3.0,4.0,3.0,5.0,5.0,6.0,4.0,8.0,5.0,1.0,' negativ
264,0.0,3.0,9.0,1.0,6.0,3.0,5.0,7.0,3.0,6.0,3.0,6.0,0.0,' negativ
265,0.0,3.0,9.0,4.0,1.0,5.0,8.0,8.0,8.0,5.0,3.0,0.0,5.0,' negativ
266,0.0,3.0,9.0,5.0,2.0,4.0,7.0,7.0,5.0,3.0,1.0,1.0,7.0,' negativ
267,0.0,3.0,9.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0,0.0,4.0,6.0,' negativ
268,0.0,3.0,9.0,5.0,4.0,4.0,3.0,3.0,3.0,7.0,3.0,5.0,3.0,' negativ
269,0.0,3.0,9.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,' negativ
270,0.0,3.0,9.0,4.0,5.0,3.0,2.0,5.0,4.0,8.0,4.0,4.0,2.0,' negativ
271,0.0,3.0,9.0,3.0,4.0,3.0,6.0,5.0,6.0,5.0,7.0,6.0,1.0,' negativ
272,0.0,3.0,9.0,1.0,7.0,4.0,4.0,7.0,2.0,6.0,3.0,5.0,1.0,' negativ
273,0.0,3.0,9.0,5.0,2.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,' negativ
274,0.0,3.0,9.0,4.0,1.0,4.0,8.0,8.0,8.0,5.0,3.0,0.0,4.0,' negativ
275,0.0,3.0,9.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,0.0,4.0,5.0,' negativ
276,0.0,3.0,9.0,5.0,4.0,4.0,3.0,3.0,4.0,7.0,3.0,5.0,2.0,' negativ
277,0.0,3.0,9.0,6.0,2.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,3.0,' negativ
278,0.0,3.0,9.0,4.0,5.0,3.0,3.0,5.0,5.0,8.0,3.0,5.0,3.0,' negativ
279,0.0,3.0,9.0,2.0,6.0,5.0,6.0,2.0,2.0,6.0,5.0,8.0,4.0,' negativ
280,0.0,3.0,9.0,3.0,3.0,4.0,6.0,5.0,5.0,4.0,7.0,6.0,2.0,' negativ
281,0.0,3.0,9.0,0.0,7.0,4.0,4.0,7.0,2.0,6.0,3.0,5.0,1.0,' negativ
282,0.0,3.0,9.0,5.0,2.0,3.0,6.0,4.0,4.0,6.0,5.0,5.0,1.0,' negativ
283,0.0,3.0,9.0,4.0,1.0,4.0,8.0,8.0,7.0,5.0,4.0,0.0,3.0,' negativ
284,0.0,3.0,9.0,5.0,1.0,4.0,7.0,7.0,5.0,4.0,2.0,0.0,7.0,' negativ
285,0.0,3.0,9.0,5.0,4.0,3.0,3.0,2.0,4.0,7.0,3.0,5.0,2.0,' negativ
286,0.0,3.0,9.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,' negativ
287,0.0,3.0,9.0,4.0,5.0,5.0,3.0,5.0,5.0,7.0,2.0,5.0,2.0,' negativ
288,0.0,3.0,9.0,3.0,2.0,4.0,7.0,6.0,6.0,3.0,7.0,5.0,4.0,' negativ
289,0.0,3.0,9.0,0.0,7.0,3.0,4.0,7.0,2.0,6.0,3.0,5.0,0.0,' negativ
290,0.0,3.0,9.0,5.0,2.0,3.0,6.0,5.0,4.0,6.0,5.0,5.0,1.0,' negativ
291,0.0,4.0,9.0,6.0,0.0,3.0,5.0,9.0,6.0,4.0,3.0,2.0,6.0,' negativ
292,0.0,4.0,9.0,7.0,1.0,4.0,6.0,7.0,3.0,3.0,1.0,4.0,7.0,' negativ
293,0.0,4.0,9.0,6.0,5.0,5.0,2.0,2.0,3.0,5.0,6.0,2.0,4.0,' negativ
294,0.0,4.0,9.0,6.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,1.0,5.0,' negativ
295,0.0,4.0,9.0,5.0,4.0,8.0,4.0,2.0,2.0,4.0,8.0,4.0,3.0,' negativ
296,0.0,4.0,9.0,2.0,6.0,6.0,0.0,4.0,4.0,7.0,6.0,5.0,2.0,' negativ
297,0.0,4.0,9.0,2.0,4.0,6.0,1.0,7.0,3.0,8.0,8.0,1.0,4.0,' negativ
298,0.0,4.0,9.0,6.0,2.0,6.0,3.0,6.0,3.0,5.0,5.0,0.0,5.0,' negativ
299,0.0,4.0,9.0,6.0,0.0,4.0,5.0,9.0,6.0,4.0,3.0,2.0,6.0,' negativ
300,0.0,4.0,9.0,7.0,1.0,3.0,7.0,7.0,3.0,3.0,1.0,4.0,7.0,' negativ
301,0.0,4.0,9.0,7.0,4.0,4.0,4.0,6.0,1.0,6.0,2.0,3.0,5.0,' negativ
302,0.0,4.0,9.0,6.0,5.0,6.0,2.0,1.0,4.0,5.0,6.0,2.0,4.0,' negativ
303,0.0,4.0,9.0,5.0,4.0,8.0,4.0,2.0,1.0,3.0,8.0,5.0,3.0,' negativ
304,0.0,4.0,9.0,2.0,6.0,5.0,0.0,5.0,4.0,7.0,5.0,4.0,2.0,' negativ
305,0.0,4.0,9.0,2.0,4.0,7.0,1.0,7.0,4.0,7.0,8.0,1.0,4.0,' negativ
306,0.0,4.0,9.0,0.0,5.0,8.0,3.0,8.0,2.0,6.0,5.0,0.0,4.0,' negativ
307,0.0,4.0,9.0,6.0,3.0,5.0,3.0,6.0,3.0,5.0,4.0,0.0,6.0,' negativ
308,0.0,4.0,9.0,5.0,0.0,4.0,5.0,9.0,6.0,3.0,3.0,2.0,6.0,' negativ
309,0.0,4.0,9.0,7.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,' negativ
310,0.0,4.0,9.0,6.0,5.0,5.0,2.0,1.0,4.0,5.0,6.0,2.0,4.0,' negativ
311,0.0,4.0,9.0,6.0,5.0,5.0,4.0,3.0,3.0,6.0,3.0,1.0,6.0,' negativ
312,0.0,4.0,9.0,5.0,5.0,8.0,4.0,2.0,1.0,4.0,8.0,4.0,2.0,' negativ
313,0.0,4.0,9.0,2.0,4.0,7.0,1.0,7.0,4.0,6.0,6.0,0.0,5.0,' negativ
314,0.0,4.0,9.0,0.0,4.0,9.0,3.0,8.0,3.0,6.0,6.0,0.0,4.0,' negativ
315,0.0,4.0,9.0,5.0,3.0,4.0,4.0,6.0,3.0,5.0,3.0,0.0,7.0,' negativ
316,0.0,4.0,9.0,4.0,0.0,5.0,6.0,9.0,5.0,3.0,3.0,2.0,7.0,' negativ
317,0.0,4.0,9.0,7.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,' negativ
318,0.0,4.0,9.0,6.0,5.0,5.0,3.0,1.0,3.0,5.0,6.0,2.0,3.0,' negativ
319,0.0,4.0,9.0,6.0,4.0,5.0,4.0,3.0,3.0,6.0,3.0,1.0,6.0,' negativ
320,0.0,4.0,9.0,5.0,5.0,7.0,4.0,2.0,2.0,5.0,7.0,3.0,3.0,' negativ
321,0.0,4.0,9.0,1.0,7.0,2.0,1.0,6.0,4.0,8.0,4.0,2.0,2.0,' negativ
322,0.0,4.0,9.0,2.0,4.0,5.0,1.0,8.0,5.0,6.0,5.0,0.0,6.0,' negativ
323,0.0,4.0,9.0,0.0,4.0,9.0,2.0,8.0,3.0,5.0,6.0,1.0,4.0,' negativ
324,0.0,4.0,9.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,2.0,0.0,7.0,' negativ
325,0.0,4.0,9.0,4.0,0.0,5.0,6.0,9.0,4.0,3.0,2.0,2.0,7.0,' negativ
326,0.0,4.0,9.0,6.0,1.0,4.0,7.0,6.0,3.0,3.0,0.0,5.0,7.0,' negativ
327,0.0,4.0,9.0,7.0,4.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,6.0,' negativ
328,0.0,4.0,9.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,7.0,' negativ
329,0.0,4.0,9.0,5.0,5.0,6.0,3.0,2.0,2.0,6.0,6.0,2.0,3.0,' negativ
330,0.0,4.0,9.0,1.0,7.0,2.0,1.0,7.0,4.0,8.0,4.0,2.0,3.0,' negativ
331,0.0,4.0,9.0,2.0,4.0,5.0,2.0,9.0,5.0,5.0,4.0,0.0,6.0,' negativ
332,0.0,4.0,9.0,0.0,5.0,9.0,2.0,7.0,3.0,5.0,5.0,1.0,4.0,' negativ
333,0.0,4.0,9.0,5.0,4.0,3.0,4.0,6.0,3.0,5.0,2.0,1.0,7.0,' negativ
334,0.0,4.0,9.0,5.0,0.0,5.0,6.0,9.0,4.0,4.0,2.0,2.0,7.0,' negativ
335,0.0,4.0,9.0,6.0,0.0,3.0,6.0,7.0,3.0,4.0,0.0,4.0,7.0,' negativ
336,0.0,4.0,9.0,7.0,4.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,6.0,' negativ
337,0.0,4.0,9.0,6.0,5.0,5.0,2.0,1.0,3.0,6.0,6.0,3.0,3.0,' negativ
338,0.0,4.0,9.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,0.0,3.0,7.0,' negativ
339,0.0,4.0,9.0,5.0,5.0,5.0,2.0,3.0,3.0,6.0,6.0,2.0,3.0,' negativ
340,0.0,4.0,9.0,1.0,7.0,3.0,1.0,6.0,4.0,8.0,4.0,3.0,3.0,' negativ
341,0.0,4.0,9.0,2.0,4.0,5.0,2.0,9.0,5.0,4.0,3.0,2.0,5.0,' negativ
342,0.0,4.0,9.0,0.0,5.0,9.0,2.0,7.0,3.0,5.0,6.0,0.0,4.0,' negativ
343,0.0,4.0,9.0,5.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,0.0,6.0,' negativ
344,0.0,5.0,9.0,2.0,3.0,8.0,7.0,8.0,1.0,1.0,1.0,3.0,8.0,' negativ
345,0.0,5.0,9.0,3.0,1.0,6.0,7.0,7.0,0.0,3.0,1.0,4.0,8.0,' negativ
346,0.0,5.0,9.0,4.0,2.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,7.0,' negativ
347,0.0,5.0,9.0,5.0,4.0,2.0,3.0,4.0,4.0,9.0,1.0,3.0,5.0,' negativ
348,0.0,5.0,9.0,4.0,4.0,2.0,4.0,4.0,4.0,6.0,2.0,3.0,8.0,' negativ
349,0.0,5.0,9.0,3.0,6.0,4.0,2.0,4.0,3.0,7.0,6.0,0.0,5.0,' negativ
350,0.0,5.0,9.0,1.0,9.0,4.0,0.0,5.0,4.0,5.0,7.0,1.0,4.0,' negativ
351,0.0,5.0,9.0,1.0,8.0,5.0,0.0,7.0,4.0,4.0,4.0,1.0,5.0,' negativ
352,0.0,5.0,9.0,2.0,4.0,6.0,3.0,6.0,3.0,3.0,2.0,4.0,8.0,' negativ
353,0.0,5.0,9.0,5.0,4.0,2.0,3.0,3.0,4.0,9.0,1.0,3.0,5.0,' negativ
354,0.0,5.0,9.0,4.0,4.0,2.0,4.0,4.0,4.0,6.0,3.0,3.0,7.0,' negativ
355,0.0,5.0,9.0,3.0,6.0,4.0,1.0,4.0,3.0,7.0,6.0,0.0,6.0,' negativ
356,0.0,5.0,9.0,1.0,9.0,3.0,0.0,6.0,6.0,5.0,6.0,0.0,4.0,' negativ
357,0.0,5.0,9.0,1.0,8.0,3.0,1.0,8.0,4.0,5.0,3.0,0.0,5.0,' negativ
358,0.0,5.0,9.0,0.0,9.0,5.0,1.0,6.0,1.0,7.0,4.0,2.0,6.0,' negativ
359,0.0,5.0,9.0,1.0,3.0,8.0,8.0,7.0,0.0,2.0,0.0,3.0,9.0,' negativ
360,0.0,5.0,9.0,3.0,2.0,4.0,4.0,6.0,3.0,5.0,5.0,3.0,8.0,' negativ
361,0.0,5.0,9.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,1.0,4.0,5.0,' negativ
362,0.0,5.0,9.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,7.0,' negativ
363,0.0,5.0,9.0,2.0,6.0,4.0,1.0,5.0,4.0,6.0,6.0,1.0,6.0,' negativ
364,0.0,5.0,9.0,1.0,8.0,1.0,0.0,7.0,6.0,5.0,5.0,1.0,5.0,' negativ
365,0.0,5.0,9.0,1.0,8.0,3.0,1.0,8.0,4.0,5.0,3.0,0.0,4.0,' negativ
366,0.0,5.0,9.0,2.0,4.0,4.0,4.0,7.0,4.0,4.0,1.0,3.0,7.0,' negativ
367,0.0,5.0,9.0,2.0,2.0,7.0,8.0,8.0,0.0,3.0,0.0,3.0,9.0,' negativ
368,0.0,5.0,9.0,2.0,2.0,6.0,7.0,7.0,1.0,3.0,1.0,4.0,8.0,' negativ
369,0.0,5.0,9.0,3.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,8.0,' negativ
370,0.0,5.0,9.0,3.0,4.0,3.0,2.0,5.0,3.0,9.0,2.0,4.0,5.0,' negativ
371,0.0,5.0,9.0,3.0,3.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,8.0,' negativ
372,0.0,5.0,9.0,1.0,8.0,0.0,1.0,8.0,6.0,6.0,4.0,1.0,5.0,' negativ
373,0.0,5.0,9.0,1.0,8.0,4.0,1.0,8.0,4.0,5.0,3.0,1.0,5.0,' negativ
374,0.0,5.0,9.0,0.0,9.0,4.0,1.0,6.0,2.0,6.0,2.0,4.0,5.0,' negativ
375,0.0,5.0,9.0,1.0,2.0,8.0,7.0,8.0,0.0,2.0,1.0,3.0,9.0,' negativ
376,0.0,5.0,9.0,2.0,2.0,6.0,7.0,6.0,2.0,4.0,1.0,4.0,7.0,' negativ
377,0.0,5.0,9.0,3.0,2.0,3.0,4.0,5.0,4.0,6.0,4.0,3.0,8.0,' negativ
378,0.0,5.0,9.0,3.0,4.0,3.0,2.0,6.0,4.0,8.0,1.0,4.0,6.0,' negativ
379,0.0,5.0,9.0,2.0,3.0,2.0,5.0,6.0,4.0,6.0,2.0,3.0,9.0,' negativ
380,0.0,5.0,9.0,3.0,5.0,3.0,1.0,6.0,4.0,7.0,5.0,0.0,5.0,' negativ
381,0.0,5.0,9.0,1.0,8.0,1.0,1.0,7.0,5.0,6.0,5.0,2.0,5.0,' negativ
382,0.0,5.0,9.0,1.0,8.0,4.0,1.0,7.0,4.0,5.0,4.0,0.0,5.0,' negativ
383,0.0,5.0,9.0,0.0,9.0,1.0,3.0,7.0,3.0,5.0,0.0,4.0,6.0,' negativ
384,0.0,5.0,9.0,2.0,3.0,4.0,3.0,8.0,4.0,4.0,2.0,4.0,6.0,' negativ
385,0.0,5.0,9.0,1.0,2.0,6.0,7.0,7.0,1.0,4.0,2.0,4.0,7.0,' negativ
386,0.0,5.0,9.0,3.0,2.0,3.0,5.0,4.0,5.0,6.0,3.0,3.0,7.0,' negativ
387,0.0,5.0,9.0,2.0,3.0,2.0,5.0,6.0,4.0,6.0,2.0,3.0,8.0,' negativ
388,0.0,5.0,9.0,2.0,5.0,3.0,3.0,4.0,3.0,8.0,5.0,0.0,6.0,' negativ
389,0.0,5.0,9.0,0.0,9.0,1.0,3.0,7.0,3.0,4.0,1.0,4.0,6.0,' negativ
390,9.0,5.0,0.0,6.0,0.0,4.0,5.0,7.0,8.0,5.0,4.0,4.0,3.0,' negativ
391,9.0,5.0,0.0,8.0,3.0,2.0,1.0,6.0,3.0,4.0,3.0,5.0,4.0,' negativ
392,9.0,5.0,0.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,7.0,6.0,3.0,' negativ
393,9.0,5.0,0.0,6.0,2.0,7.0,5.0,4.0,4.0,3.0,5.0,7.0,4.0,' negativ
394,9.0,5.0,0.0,5.0,2.0,8.0,7.0,3.0,3.0,1.0,3.0,6.0,8.0,' negativ
395,9.0,5.0,0.0,3.0,6.0,7.0,2.0,1.0,4.0,4.0,7.0,7.0,7.0,' negativ
396,9.0,5.0,0.0,3.0,2.0,9.0,6.0,3.0,4.0,2.0,3.0,6.0,9.0,' negativ
397,9.0,5.0,0.0,0.0,3.0,9.0,7.0,4.0,4.0,3.0,2.0,4.0,9.0,' negativ
398,9.0,5.0,0.0,6.0,0.0,3.0,4.0,7.0,8.0,6.0,5.0,5.0,3.0,' negativ
399,9.0,5.0,0.0,8.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,' negativ
400,9.0,5.0,0.0,5.0,6.0,4.0,4.0,3.0,2.0,5.0,6.0,6.0,4.0,' negativ
401,9.0,5.0,0.0,6.0,3.0,7.0,4.0,4.0,4.0,4.0,5.0,7.0,4.0,' negativ
402,9.0,5.0,0.0,3.0,6.0,7.0,3.0,1.0,3.0,3.0,7.0,7.0,8.0,' negativ
403,9.0,5.0,0.0,3.0,4.0,9.0,5.0,3.0,4.0,2.0,4.0,6.0,7.0,' negativ
404,9.0,5.0,0.0,0.0,2.0,9.0,8.0,4.0,4.0,3.0,1.0,3.0,9.0,' negativ
405,9.0,5.0,0.0,5.0,1.0,6.0,4.0,4.0,6.0,4.0,6.0,7.0,6.0,' negativ
406,9.0,5.0,0.0,6.0,1.0,6.0,5.0,7.0,6.0,3.0,2.0,4.0,3.0,' negativ
407,9.0,5.0,0.0,8.0,2.0,3.0,2.0,5.0,3.0,3.0,5.0,6.0,4.0,' negativ
408,9.0,5.0,0.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,6.0,7.0,4.0,' negativ
409,9.0,5.0,0.0,6.0,3.0,7.0,4.0,3.0,5.0,5.0,5.0,6.0,4.0,' negativ
410,9.0,5.0,0.0,6.0,1.0,8.0,8.0,4.0,3.0,1.0,3.0,6.0,9.0,' negativ
411,9.0,5.0,0.0,3.0,3.0,9.0,6.0,3.0,4.0,4.0,4.0,5.0,8.0,' negativ
412,9.0,5.0,0.0,5.0,1.0,5.0,4.0,4.0,6.0,4.0,5.0,7.0,6.0,' negativ
413,9.0,5.0,0.0,9.0,0.0,3.0,3.0,4.0,7.0,5.0,7.0,7.0,5.0,' negativ
414,9.0,5.0,0.0,6.0,1.0,5.0,5.0,7.0,6.0,4.0,4.0,4.0,3.0,' negativ
415,9.0,5.0,0.0,8.0,1.0,4.0,2.0,5.0,3.0,3.0,5.0,6.0,4.0,' negativ
416,9.0,5.0,0.0,5.0,2.0,7.0,5.0,2.0,5.0,5.0,5.0,6.0,4.0,' negativ
417,9.0,5.0,0.0,2.0,6.0,7.0,4.0,2.0,2.0,2.0,6.0,7.0,9.0,' negativ
418,9.0,5.0,0.0,3.0,3.0,9.0,5.0,2.0,5.0,5.0,5.0,6.0,8.0,' negativ
419,9.0,5.0,0.0,5.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,' negativ
420,9.0,5.0,0.0,8.0,0.0,3.0,3.0,4.0,8.0,5.0,7.0,6.0,5.0,' negativ
421,9.0,5.0,0.0,8.0,1.0,4.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,' negativ
422,9.0,5.0,0.0,7.0,1.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,4.0,' negativ
423,9.0,5.0,0.0,5.0,4.0,6.0,5.0,4.0,2.0,4.0,5.0,7.0,4.0,' negativ
424,9.0,5.0,0.0,5.0,2.0,7.0,5.0,3.0,6.0,5.0,4.0,5.0,4.0,' negativ
425,9.0,5.0,0.0,5.0,1.0,8.0,8.0,4.0,4.0,1.0,3.0,6.0,9.0,' negativ
426,9.0,5.0,0.0,2.0,6.0,7.0,4.0,2.0,2.0,2.0,6.0,7.0,8.0,' negativ
427,9.0,5.0,0.0,3.0,3.0,8.0,5.0,3.0,6.0,4.0,5.0,7.0,8.0,' negativ
428,9.0,5.0,0.0,1.0,1.0,9.0,9.0,4.0,4.0,3.0,2.0,2.0,9.0,' negativ
429,9.0,5.0,0.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,6.0,4.0,' negativ
430,9.0,5.0,0.0,7.0,0.0,4.0,4.0,5.0,8.0,5.0,6.0,6.0,4.0,' negativ
431,9.0,5.0,0.0,9.0,1.0,4.0,3.0,5.0,6.0,4.0,5.0,6.0,5.0,' negativ
432,9.0,5.0,0.0,6.0,1.0,4.0,3.0,7.0,4.0,3.0,4.0,5.0,4.0,' negativ
433,9.0,5.0,0.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,5.0,7.0,4.0,' negativ
434,9.0,5.0,0.0,5.0,2.0,7.0,4.0,3.0,7.0,5.0,5.0,5.0,4.0,' negativ
435,9.0,5.0,0.0,5.0,3.0,9.0,7.0,3.0,3.0,1.0,4.0,7.0,8.0,' negativ
436,9.0,5.0,0.0,1.0,2.0,9.0,9.0,4.0,4.0,3.0,1.0,2.0,8.0,' negativ
437,9.0,5.0,0.0,4.0,3.0,3.0,4.0,7.0,5.0,6.0,5.0,6.0,3.0,' negativ
438,9.0,6.0,0.0,4.0,2.0,4.0,7.0,6.0,6.0,4.0,4.0,2.0,3.0,' negativ
439,9.0,6.0,0.0,7.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,' negativ
440,9.0,6.0,0.0,7.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,3.0,' negativ
441,9.0,6.0,0.0,5.0,5.0,0.0,4.0,4.0,5.0,6.0,2.0,4.0,5.0,' negativ
442,9.0,6.0,0.0,6.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,' negativ
443,9.0,6.0,0.0,2.0,7.0,5.0,4.0,2.0,3.0,6.0,4.0,7.0,5.0,' negativ
444,9.0,6.0,0.0,2.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,5.0,3.0,' negativ
445,9.0,6.0,0.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,' negativ
446,9.0,6.0,0.0,4.0,2.0,4.0,7.0,6.0,6.0,5.0,4.0,2.0,2.0,' negativ
447,9.0,6.0,0.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,6.0,3.0,5.0,' negativ
448,9.0,6.0,0.0,7.0,3.0,3.0,5.0,2.0,3.0,6.0,2.0,4.0,3.0,' negativ
449,9.0,6.0,0.0,5.0,5.0,0.0,4.0,3.0,6.0,5.0,2.0,4.0,5.0,' negativ
450,9.0,6.0,0.0,6.0,4.0,3.0,4.0,3.0,3.0,5.0,6.0,3.0,5.0,' negativ
451,9.0,6.0,0.0,4.0,6.0,2.0,2.0,4.0,5.0,6.0,5.0,3.0,3.0,' negativ
452,9.0,6.0,0.0,2.0,8.0,4.0,4.0,2.0,4.0,5.0,5.0,7.0,4.0,' negativ
453,9.0,6.0,0.0,2.0,6.0,2.0,4.0,5.0,7.0,3.0,5.0,4.0,3.0,' negativ
454,9.0,6.0,0.0,1.0,6.0,5.0,5.0,3.0,7.0,2.0,5.0,6.0,4.0,' negativ
455,9.0,6.0,0.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,' negativ
456,9.0,6.0,0.0,4.0,2.0,4.0,7.0,6.0,6.0,5.0,4.0,2.0,2.0,' negativ
457,9.0,6.0,0.0,7.0,3.0,3.0,5.0,2.0,4.0,6.0,3.0,4.0,3.0,' negativ
458,9.0,6.0,0.0,5.0,5.0,0.0,4.0,3.0,6.0,5.0,2.0,5.0,5.0,' negativ
459,9.0,6.0,0.0,6.0,4.0,3.0,4.0,3.0,3.0,4.0,6.0,3.0,5.0,' negativ
460,9.0,6.0,0.0,4.0,6.0,1.0,2.0,5.0,6.0,5.0,5.0,2.0,3.0,' negativ
461,9.0,6.0,0.0,2.0,8.0,4.0,3.0,1.0,6.0,5.0,6.0,5.0,4.0,' negativ
