@RELATION clean_dataset

@ATTRIBUTE procedimiento_isnacional {0,1}
@ATTRIBUTE procedimiento_isinternacional {0}
@ATTRIBUTE procedimiento_isinttlc {0,1}
@ATTRIBUTE contratacion_isadquisiciones {0,1}
@ATTRIBUTE contratacion_isarriendamientos {0}
@ATTRIBUTE contratacion_isobrapublica {0,1}
@ATTRIBUTE contratacion_isservicios {0,1}
@ATTRIBUTE entidad_count REAL
@ATTRIBUTE correo_isgob {0,1}
@ATTRIBUTE plantilla_islicitacion {0,1}
@ATTRIBUTE plantilla_isadjudicacion {0,1}
@ATTRIBUTE plantilla_isinvitacion {0,1}
@ATTRIBUTE publicacion_istrimestre1 {0,1}
@ATTRIBUTE publicacion_istrimestre2 {0,1}
@ATTRIBUTE publicacion_istrimestre3 {0,1}
@ATTRIBUTE publicacion_istrimestre4 {0}

@DATA
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,850.0,1,1,0,0,1,0,0,0
1,0,0,0,0,1,0,4151.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,1708.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1708.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,1,0,4151.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1775.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,3197.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1991.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,3255.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2477.0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,1276.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,3197.0,1,0,1,0,0,1,0,0
1,0,0,0,0,0,1,3930.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,663.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1716.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,3255.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1586.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2002.0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,3930.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,3197.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3255.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2132.0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,663.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2217.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,3197.0,1,0,1,0,0,1,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,2002.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,2477.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1896.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1498.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2217.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,0,0,1,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,0,1,0,0
1,0,0,0,0,0,1,4151.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1272.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,850.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,2132.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1272.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1708.0,1,0,1,0,0,1,0,0
0,0,1,1,0,0,0,3930.0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2132.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1586.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1498.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1272.0,1,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1272.0,1,0,0,1,1,0,0,0
0,0,1,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,2477.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,718.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,4151.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1991.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,0,1,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1716.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,2002.0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,2477.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1586.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2477.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1586.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1675.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1896.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1272.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,718.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2002.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2477.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,2217.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,4151.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,3930.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1708.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,1497.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1497.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1896.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1896.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,850.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2217.0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,1708.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,3255.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1716.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1716.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,0,0,1,0
1,0,0,0,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2048.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,4151.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1497.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1586.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,37371.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1586.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,37371.0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1272.0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1497.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2002.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2002.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1586.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,2132.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1708.0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,1,0,4151.0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3930.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,1586.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3930.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,791.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2518.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1497.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,4151.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1775.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1896.0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1675.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
0,0,0,0,0,0,1,2518.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1233.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2518.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2518.0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,4151.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1708.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1708.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1233.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3197.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1675.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,3930.0,0,0,0,1,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2470.0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1498.0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1716.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,1991.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,1896.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,0,1,0,1,0,0
1,0,0,0,0,0,1,2132.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2132.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,2470.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,2470.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,37371.0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,850.0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,0,1498.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,2217.0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1896.0,1,0,0,1,1,0,0,0
0,0,0,0,0,0,1,37371.0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,0,850.0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,37371.0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,37371.0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,37371.0,1,0,1,0,1,0,0,0
